# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2C17490g	DEHA2C17490g	CAG86534	protein_coding	80	0	87	245	0	53	134	80	0	34	0	0	147	0	0	0	0	0	0	0	0	0	19	111
DEHA2C17512g	DEHA2C17512g	CAG86535	protein_coding	28	0	19	281	0	6	137	28	0	13	0	2	42	0	0	0	0	0	0	0	0	0	5	142
DEHA2C17534g	DEHA2C17534g	CAG86536	protein_coding	20	0	24	321	0	4	184	20	0	20	0	0	39	0	0	0	0	0	0	0	0	0	5	137
DEHA2C17556g	DEHA2C17556g	CAG86537	protein_coding	9	0	10	304	0	3	191	9	0	7	0	0	18	0	0	0	0	0	0	0	0	0	1	113
DEHA2C17578g	DEHA2C17578g	CAG86538	protein_coding	32	0	43	299	0	26	114	32	0	17	0	0	44	0	0	0	0	0	0	0	0	0	31	185
DEHA2C17600g	DEHA2C17600g	CAG86539	protein_coding	18	0	29	368	0	8	216	18	0	21	0	0	24	0	0	0	0	0	0	0	0	0	23	152
DEHA2C17622g	DEHA2C17622g	CAG86540	protein_coding	39	0	34	388	0	14	210	39	0	20	0	0	33	0	0	0	0	0	0	0	0	0	40	178
DEHA2C17644g	DEHA2C17644g	CAG86543	protein_coding	23	0	30	312	0	8	89	23	0	22	0	0	28	0	0	0	0	0	0	0	0	0	25	223
DEHA2C17666g	DEHA2C17666g	CAG86544	protein_coding	5	0	25	313	0	8	100	5	0	17	0	0	12	0	0	0	0	0	0	0	0	0	18	213
DEHA2C17688g	DEHA2C17688g	CAG86545	protein_coding	9	0	21	308	0	7	145	9	0	14	0	0	23	0	0	0	0	0	0	0	0	0	7	163
DEHA2C17710g	DEHA2C17710g	CAR65596	protein_coding	1	0	0	267	0	0	111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	156
DEHA2C17732g	DEHA2C17732g	CAR65597	protein_coding	3	0	2	263	0	2	167	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	96
DEHA2C17754g	DEHA2C17754g	CAR65598	protein_coding	48	0	35	250	0	12	143	48	0	23	0	0	41	0	0	0	0	0	0	0	0	0	42	107
DEHA2C17776g	DEHA2C17776g	CAG86548	protein_coding	14	0	26	301	0	20	154	14	0	6	0	0	26	0	0	0	0	0	0	0	0	0	14	147
DEHA2C17798g	DEHA2C17798g	CAG86549	protein_coding	11	0	3	326	0	2	170	11	0	1	0	0	7	0	0	0	0	0	0	0	0	0	7	156
DEHA2C17820g	DEHA2C17820g	CAG86550	protein_coding	19	0	40	340	0	9	187	18	0	32	0	0	34	0	0	0	0	1	0	0	1	0	24	153
DEHA2C17842g	DEHA2C17842g	CAG86551	protein_coding	11	0	4	348	0	3	149	11	0	1	0	0	10	0	0	0	0	0	0	0	0	0	5	199
DEHA2C17864g	DEHA2C17864g	CAG86553	protein_coding	6	0	23	333	0	10	162	6	0	13	0	0	18	0	0	0	0	0	0	0	0	0	11	171
DEHA2C17886g	DEHA2C17886g	CAR65599	protein_coding	20	0	47	295	0	29	180	20	0	18	0	0	38	0	0	0	0	0	0	0	0	0	29	115
DEHA2C17908g	DEHA2C17908g	CAR65600	protein_coding	6	0	32	209	0	14	42	6	0	18	0	0	31	0	0	0	0	0	0	0	0	0	7	167
DEHA2C17930g	DEHA2C17930g	CAR65601	protein_coding	11	0	23	148	0	18	141	11	0	5	0	0	29	0	0	0	0	0	0	0	0	0	5	7
DEHA2D00110g	DEHA2D00110g	CAG86557	protein_coding	0	0	2	86	0	0	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	69
DEHA2D00132g	DEHA2D00132g	CAR65602	protein_coding	80	0	27	183	0	16	175	80	0	11	0	0	41	0	0	0	0	0	0	0	0	0	49	8
DEHA2D00154g	DEHA2D00154g	CAG86559	protein_coding	0	0	0	307	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
DEHA2D00176g	DEHA2D00176g	CAG86560	protein_coding	18	0	8	285	0	4	121	17	0	4	1	0	8	1	0	0	0	0	1	0	0	0	17	164
DEHA2D00198g	DEHA2D00198g	CAG86561	protein_coding	23	0	15	315	0	5	164	23	0	10	0	0	6	0	0	0	0	0	0	0	0	0	32	151
DEHA2D00220g	DEHA2D00220g	CAR65603	protein_coding	4	0	1	339	0	0	170	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	169
DEHA2D00242g	DEHA2D00242g	CAG86562	protein_coding	1	0	1	363	0	0	168	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	195
DEHA2D00264g	DEHA2D00264g	CAG86577	protein_coding	0	0	0	220	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
DEHA2D00286g	DEHA2D00286g	CAG86578	protein_coding	0	0	1	153	0	1	48	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	105
DEHA2D00308g	DEHA2D00308g	CAG86579	protein_coding	15	0	5	172	0	4	52	15	0	1	0	0	9	0	0	0	0	0	0	0	0	0	11	120
DEHA2D00330g	DEHA2D00330g	CAG86580	protein_coding	2	0	3	230	0	0	196	2	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	34
DEHA2D00352g	DEHA2D00352g	CAG86581	protein_coding	52	0	40	182	0	21	76	52	0	19	0	0	47	0	0	0	0	0	0	0	0	0	45	106
DEHA2D00374g	DEHA2D00374g	CAG86582	protein_coding	3	0	17	326	0	6	112	3	0	11	0	0	20	0	0	0	0	0	0	0	0	0	0	214
DEHA2D00396g	DEHA2D00396g	CAG86583	protein_coding	1	0	0	344	0	0	154	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	190
DEHA2D00418g	DEHA2D00418g	CAG86584	protein_coding	0	0	0	375	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171
DEHA2D00440g	DEHA2D00440g	CAR65604	protein_coding	67	0	38	282	0	11	173	66	0	27	0	0	75	0	0	0	0	1	0	0	1	0	29	109
DEHA2D00462g	DEHA2D00462g	CAG86593	protein_coding	22	0	3	387	0	1	224	22	0	2	0	0	7	0	0	0	0	2	0	0	2	0	16	163
DEHA2D00484g	DEHA2D00484g	CAG86594	protein_coding	18	0	0	388	0	0	249	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	14	139
DEHA2D00506g	DEHA2D00506g	CAR65605	protein_coding	1	0	0	317	0	0	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	174
DEHA2D00528g	DEHA2D00528g	CAG86602	protein_coding	1	0	1	172	0	0	142	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	30
DEHA2D00550g	DEHA2D00550g	CAG86603	protein_coding	0	0	0	217	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107
DEHA2D00572g	DEHA2D00572g	CAR65606	protein_coding	2	0	0	157	0	0	125	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	32
DEHA2D00594g	DEHA2D00594g	CAG86607	protein_coding	0	0	0	142	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128
DEHA2D00616g	DEHA2D00616g	CAG86608	protein_coding	1	0	0	168	0	0	153	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
DEHA2D00638g	DEHA2D00638g	CAG86609	protein_coding	3	0	3	223	0	1	8	3	0	2	0	0	5	0	0	0	0	0	0	0	0	0	1	215
DEHA2D00660g	DEHA2D00660g	CAG86610	protein_coding	44	0	50	243	0	26	207	44	0	24	0	0	13	0	0	0	0	0	0	0	0	0	81	36
DEHA2D00682g	DEHA2D00682g	CAG86611	protein_coding	45	0	28	261	0	17	133	45	0	11	0	0	25	0	0	0	0	0	0	0	0	0	48	128
DEHA2D00704g	DEHA2D00704g	CAG86612	protein_coding	73	0	45	216	0	26	207	73	0	19	0	0	41	0	0	0	0	0	0	0	0	0	75	9
DEHA2D00726g	DEHA2D00726g	CAG86613	protein_coding	1	0	1	213	0	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	210
DEHA2D00748g	DEHA2D00748g	CAG86616	protein_coding	0	0	1	9	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4
DEHA2D00770g	DEHA2D00770g	CAG86617	protein_coding	1	0	2	7	0	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3
DEHA2D00792g	DEHA2D00792g	CAG86618	protein_coding	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D00814g	DEHA2D00814g	CAG86619	protein_coding	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D00836g	DEHA2D00836g	CAG86620	protein_coding	0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2D00858g	DEHA2D00858g	CAG86627	protein_coding	1	0	0	60	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	57
DEHA2D00880g	DEHA2D00880g	CAG86631	protein_coding	4	0	14	89	0	3	77	4	0	11	0	0	16	0	0	0	0	0	0	0	0	0	2	12
DEHA2D00902g	DEHA2D00902g	CAG86632	protein_coding	22	0	14	119	0	2	84	22	0	12	0	0	34	0	0	0	0	0	0	0	0	0	2	35
DEHA2D00924g	DEHA2D00924g	CAG86633	protein_coding	15	0	15	206	0	10	78	15	0	5	0	0	27	0	0	0	0	0	0	0	0	0	3	128
DEHA2D00946g	DEHA2D00946g	CAR65607	protein_coding	0	0	1	231	0	0	89	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	142
DEHA2D00968g	DEHA2D00968g	CAG86636	protein_coding	30	0	21	242	0	16	90	30	0	5	0	0	49	0	0	0	0	0	0	0	0	0	2	152
DEHA2D00990g	DEHA2D00990g	CAG86637	protein_coding	12	0	11	269	0	2	141	12	0	9	0	0	20	0	0	0	0	0	0	0	0	0	3	128
DEHA2D01012g	DEHA2D01012g	CAG86638	protein_coding	4	0	26	301	0	5	176	4	0	21	0	0	30	0	0	0	0	0	0	0	0	0	0	125
DEHA2D01034g	DEHA2D01034g	CAG86640	protein_coding	19	0	24	312	0	15	144	19	0	9	0	0	41	0	0	0	0	0	0	0	0	0	2	168
DEHA2D01056g	DEHA2D01056g	CAG86641	protein_coding	23	1	14	334	0	6	175	21	0	9	0	5	31	0	0	0	0	3	0	0	2	0	4	155
DEHA2D01078g	DEHA2D01078g	CAG86642	protein_coding	36	0	41	339	0	35	146	36	0	6	0	0	67	0	0	0	0	0	0	0	0	0	10	193
DEHA2D01100g	DEHA2D01100g	CAG86643	protein_coding	22	0	36	351	0	24	172	22	0	12	0	0	52	0	0	0	0	0	0	0	0	0	6	179
DEHA2D01122g	DEHA2D01122g	CAG86645	protein_coding	28	0	38	305	0	26	176	28	0	12	0	0	51	0	0	0	0	0	0	0	0	0	15	129
DEHA2D01144g	DEHA2D01144g	CAG86646	protein_coding	34	0	21	291	0	10	111	34	0	11	0	0	43	0	0	0	0	0	0	0	0	0	10	180
DEHA2D01166g	DEHA2D01166g	CAG86647	protein_coding	5	0	10	343	0	10	197	5	0	0	0	0	12	0	0	0	0	0	0	0	0	0	3	146
DEHA2D01188g	DEHA2D01188g	CAG86648	protein_coding	32	0	55	273	0	9	143	32	0	46	0	0	67	0	0	0	0	0	0	0	0	0	20	130
DEHA2D01210g	DEHA2D01210g	CAG86649	protein_coding	26	0	46	216	0	40	119	26	0	6	0	0	66	0	0	0	0	0	0	0	0	0	6	97
DEHA2D01232g	DEHA2D01232g	CAG86650	protein_coding	23	0	29	216	0	10	39	23	0	19	0	0	44	0	0	0	0	0	0	0	0	0	8	177
DEHA2D01254g	DEHA2D01254g	CAG86651	protein_coding	0	0	0	174	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134
DEHA2D01276g	DEHA2D01276g	CAG86652	protein_coding	10	0	18	123	0	12	110	10	0	6	0	0	28	0	0	0	0	0	0	0	0	0	0	13
DEHA2D01298g	DEHA2D01298g	CAG86653	protein_coding	0	0	1	87	0	0	81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6
DEHA2D01320g	DEHA2D01320g	CAG86654	protein_coding	4	0	1	60	0	0	8	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	52
DEHA2D01342g	DEHA2D01342g	CAG86655	protein_coding	0	0	0	44	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
DEHA2D01364g	DEHA2D01364g	CAG86656	protein_coding	2	0	0	17	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11
DEHA2D01386g	DEHA2D01386g	CAG86660	protein_coding	1	0	0	64	0	0	54	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10
DEHA2D01408g	DEHA2D01408g	CAG86661	protein_coding	1	0	1	119	0	0	12	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	107
DEHA2D01430g	DEHA2D01430g	CAG86662	protein_coding	4	0	22	150	0	15	7	4	0	7	0	0	25	0	0	0	0	0	0	0	0	0	1	143
DEHA2D01452g	DEHA2D01452g	CAG86663	protein_coding	34	0	17	205	0	3	147	34	0	14	0	0	45	0	0	0	0	0	0	0	0	0	6	58
DEHA2D01474g	DEHA2D01474g	CAG86664	protein_coding	26	0	15	296	0	5	148	26	0	10	0	0	41	0	0	0	0	0	0	0	0	0	0	148
DEHA2D01496g	DEHA2D01496g	CAG86665	protein_coding	10	0	13	312	0	10	142	10	0	3	0	0	22	0	0	0	0	0	0	0	0	0	1	170
DEHA2D01518g	DEHA2D01518g	CAG86666	protein_coding	5	0	11	323	0	5	173	5	0	6	0	0	15	0	0	0	0	0	0	0	0	0	1	150
DEHA2D01540g	DEHA2D01540g	CAG86667	protein_coding	7	0	6	328	0	6	144	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	184
DEHA2D01562g	DEHA2D01562g	CAG86668	protein_coding	51	0	66	307	0	45	138	50	0	22	0	0	97	0	0	0	0	1	0	0	1	0	19	169
DEHA2D01584g	DEHA2D01584g	CAG86669	protein_coding	33	0	26	331	0	18	171	33	0	8	0	0	47	0	0	0	0	0	0	0	0	0	11	160
DEHA2D01606g	DEHA2D01606g	CAG86670	protein_coding	17	0	22	316	0	7	144	17	0	15	0	0	34	0	0	0	0	0	0	0	0	0	5	172
DEHA2D01628g	DEHA2D01628g	CAG86671	protein_coding	12	0	15	313	0	8	141	12	0	7	0	0	20	0	0	0	0	0	0	0	0	0	7	172
DEHA2D01650g	DEHA2D01650g	CAG86672	protein_coding	17	0	31	283	0	13	121	17	0	18	0	0	35	0	0	0	0	1	0	0	1	1	12	162
DEHA2D01672g	DEHA2D01672g	CAG86673	protein_coding	32	0	33	338	0	3	166	32	0	30	0	0	59	0	0	0	0	0	0	0	0	0	6	172
DEHA2D01694g	DEHA2D01694g	CAG86674	protein_coding	39	0	82	299	0	51	141	39	0	31	0	0	111	0	0	0	0	0	0	0	0	0	9	158
DEHA2D01716g	DEHA2D01716g	CAG86675	protein_coding	38	0	46	325	0	30	154	38	0	16	0	0	79	0	0	0	0	0	0	0	0	0	5	171
DEHA2D01738g	DEHA2D01738g	CAG86676	protein_coding	25	0	19	316	0	13	172	25	0	6	0	0	41	0	0	0	0	0	0	0	0	0	3	144
DEHA2D01760g	DEHA2D01760g	CAG86677	protein_coding	6	0	12	307	0	2	142	6	0	10	0	0	18	0	0	0	0	0	0	0	0	0	0	165
DEHA2D01782g	DEHA2D01782g	CAG86678	protein_coding	3	1	18	300	0	15	160	3	0	3	0	2	20	0	0	0	0	2	0	0	0	0	1	139
DEHA2D01804g	DEHA2D01804g	CAG86679	protein_coding	31	0	44	276	0	23	113	31	0	21	0	0	71	0	0	0	0	0	0	0	0	0	4	163
DEHA2D01826g	DEHA2D01826g	CAG86680	protein_coding	3	0	7	291	0	5	168	3	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	123
DEHA2D01848g	DEHA2D01848g	CAG86681	protein_coding	1	0	5	268	0	0	124	1	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	144
DEHA2D01870r	DEHA2D01870r	DEHA2D01870r	protein_coding	0	0	0	274	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126
DEHA2D01892g	DEHA2D01892g	CAG86682	protein_coding	38	0	38	302	0	26	143	38	0	12	0	0	72	0	0	0	0	0	0	0	0	0	4	159
DEHA2D01914g	DEHA2D01914g	CAG86683	protein_coding	13	0	12	279	0	2	158	13	0	10	0	0	20	0	0	0	0	0	0	0	0	0	5	121
DEHA2D01936g	DEHA2D01936g	CAG86684	protein_coding	27	0	60	293	0	11	162	27	0	49	0	0	76	0	0	0	0	0	0	0	0	0	11	131
DEHA2D01958g	DEHA2D01958g	CAG86685	protein_coding	65	0	118	278	0	80	149	65	0	38	0	0	158	0	0	0	0	0	0	0	0	0	25	129
DEHA2D01980r	DEHA2D01980r	DEHA2D01980r	protein_coding	0	0	0	318	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155
DEHA2D02002g	DEHA2D02002g	CAG86686	protein_coding	10	0	10	331	0	3	180	10	0	7	0	0	17	0	0	0	0	0	0	0	0	0	3	151
DEHA2D02024g	DEHA2D02024g	CAG86687	protein_coding	26	0	49	339	0	39	155	26	0	10	0	0	61	0	0	0	0	0	0	0	0	0	14	184
DEHA2D02046g	DEHA2D02046g	CAG86688	protein_coding	16	0	22	305	0	12	155	16	0	10	0	0	30	0	0	0	0	0	0	0	0	0	8	150
DEHA2D02068g	DEHA2D02068g	CAG86689	protein_coding	23	0	30	309	0	16	128	23	0	14	0	0	47	0	0	0	0	0	0	0	0	0	6	181
DEHA2D02090g	DEHA2D02090g	CAG86690	protein_coding	3	0	4	329	0	3	184	3	0	1	0	0	5	0	0	0	0	0	0	0	0	0	2	145
DEHA2D02112g	DEHA2D02112g	CAG86691	protein_coding	13	0	29	318	0	21	182	13	0	8	0	0	37	0	0	0	0	0	0	0	0	0	5	136
DEHA2D02134g	DEHA2D02134g	CAG86692	protein_coding	14	0	13	274	0	5	122	14	0	8	0	0	16	0	0	0	0	0	0	0	0	0	11	152
DEHA2D02156g	DEHA2D02156g	CAG86693	protein_coding	5	0	4	267	0	4	139	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	128
DEHA2D02178g	DEHA2D02178g	CAG86694	protein_coding	13	0	17	248	0	6	117	13	0	11	0	0	28	0	0	0	0	0	0	0	0	0	2	131
DEHA2D02200g	DEHA2D02200g	CAG86695	protein_coding	3	0	3	264	0	2	147	3	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	117
DEHA2D02222g	DEHA2D02222g	CAG86696	protein_coding	22	0	19	249	0	14	150	22	0	5	0	0	36	0	0	0	0	0	0	0	0	0	5	99
DEHA2D02244g	DEHA2D02244g	CAG86697	protein_coding	27	0	13	243	0	1	123	27	0	12	0	0	37	0	0	0	0	0	0	0	0	0	3	120
DEHA2D02266g	DEHA2D02266g	CAG86698	protein_coding	4	0	1	273	0	1	142	4	0	0	0	14	4	0	0	0	0	0	0	0	0	0	1	117
DEHA2D02288g	DEHA2D02288g	CAG86699	protein_coding	12	0	28	238	0	15	95	12	0	13	0	0	38	0	0	0	0	1	0	0	1	0	1	143
DEHA2D02310g	DEHA2D02310g	CAG86700	protein_coding	44	0	112	225	0	72	113	44	0	40	0	0	150	0	0	0	0	0	0	0	0	0	6	112
DEHA2D02332g	DEHA2D02332g	CAG86701	protein_coding	2	0	4	245	0	3	121	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	2	124
DEHA2D02354g	DEHA2D02354g	CAG86702	protein_coding	14	0	43	238	0	13	129	14	0	30	0	0	55	0	0	0	0	0	0	0	0	0	2	109
DEHA2D02376g	DEHA2D02376g	CAG86703	protein_coding	14	0	7	268	0	0	143	14	0	7	0	0	15	0	0	0	0	0	0	0	0	0	6	125
DEHA2D02398g	DEHA2D02398g	CAG86704	protein_coding	9	0	13	271	0	5	144	9	0	8	0	0	19	0	0	0	0	0	0	0	0	0	3	127
DEHA2D02420g	DEHA2D02420g	CAR65608	protein_coding	6	0	8	284	0	8	136	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	148
DEHA2D02442g	DEHA2D02442g	CAG86706	protein_coding	16	0	11	286	0	5	162	16	0	6	0	0	22	0	0	0	0	0	0	0	0	0	5	124
DEHA2D02464g	DEHA2D02464g	CAG86707	protein_coding	4	0	11	299	0	1	174	4	0	10	0	0	11	0	0	0	0	0	0	0	0	0	3	125
DEHA2D02486g	DEHA2D02486g	CAG86708	protein_coding	12	0	2	304	0	1	165	12	0	1	0	0	2	0	0	0	0	0	0	0	0	0	12	139
DEHA2D02508g	DEHA2D02508g	CAG86709	protein_coding	13	0	20	312	0	8	159	13	0	12	0	0	29	0	0	0	0	0	0	0	0	0	4	153
DEHA2D02530g	DEHA2D02530g	CAG86710	protein_coding	15	0	30	317	0	21	148	15	0	9	0	0	39	0	0	0	0	0	0	0	0	0	6	169
DEHA2D02552g	DEHA2D02552g	CAG86711	protein_coding	12	0	29	316	0	22	158	12	0	7	0	0	39	0	0	0	0	0	0	0	0	0	2	158
DEHA2D02574g	DEHA2D02574g	CAG86712	protein_coding	13	0	10	331	0	10	164	13	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	167
DEHA2D02596g	DEHA2D02596g	CAG86713	protein_coding	28	0	45	314	0	15	154	28	0	30	0	0	61	0	0	0	0	0	0	0	0	0	12	160
DEHA2D02618g	DEHA2D02618g	CAG86716	protein_coding	7	0	13	310	0	12	161	7	0	1	0	0	18	0	0	0	0	0	0	0	0	0	2	149
DEHA2D02640g	DEHA2D02640g	CAG86717	protein_coding	27	0	56	314	0	17	154	27	0	39	0	0	66	0	0	0	0	0	0	0	0	0	17	160
DEHA2D02662g	DEHA2D02662g	CAG86718	protein_coding	11	0	12	316	0	5	150	11	0	7	0	0	23	0	0	0	0	0	0	0	0	0	0	166
DEHA2D02684g	DEHA2D02684g	CAG86719	protein_coding	8	0	15	337	0	3	184	8	0	12	0	0	20	0	0	0	0	0	0	0	0	0	3	153
DEHA2D02706g	DEHA2D02706g	CAR65609	protein_coding	7	0	17	342	0	4	197	7	0	13	0	0	22	0	0	0	0	0	0	0	0	0	2	145
DEHA2D02728g	DEHA2D02728g	CAG86721	protein_coding	28	0	50	334	0	29	146	28	0	21	0	0	70	0	0	0	0	0	0	0	0	0	8	188
DEHA2D02750g	DEHA2D02750g	CAR65610	protein_coding	7	0	3	345	0	2	149	7	0	1	0	0	2	0	0	0	0	0	0	0	0	0	8	196
DEHA2D02772g	DEHA2D02772g	CAG86722	protein_coding	16	0	8	341	0	4	158	16	0	4	0	0	14	0	0	0	0	0	0	0	0	0	10	183
DEHA2D02794g	DEHA2D02794g	CAG86723	protein_coding	17	0	28	326	0	17	183	16	0	12	0	0	37	0	0	0	0	1	0	0	1	0	7	143
DEHA2D02816g	DEHA2D02816g	CAG86724	protein_coding	28	0	26	304	0	18	187	28	0	8	0	0	45	0	0	0	0	0	0	0	0	0	9	117
DEHA2D02838g	DEHA2D02838g	CAG86725	protein_coding	18	0	38	359	0	3	160	18	0	35	0	0	53	0	0	0	0	0	0	0	0	0	3	199
DEHA2D02860g	DEHA2D02860g	CAG86726	protein_coding	10	0	17	320	0	12	134	10	0	5	0	0	23	0	0	0	0	0	0	0	0	0	4	186
DEHA2D02882g	DEHA2D02882g	CAG86727	protein_coding	16	1	18	292	0	8	116	16	0	10	0	3	28	0	0	0	0	1	0	0	0	0	6	174
DEHA2D02904g	DEHA2D02904g	CAG86728	protein_coding	44	0	92	307	0	55	125	44	0	37	0	0	110	0	0	0	0	0	0	0	0	0	26	182
DEHA2D02926g	DEHA2D02926g	CAG86729	protein_coding	14	0	32	375	0	21	184	14	0	11	0	0	42	0	0	0	0	0	0	0	0	0	4	191
DEHA2D02948g	DEHA2D02948g	CAG86730	protein_coding	13	0	18	348	0	16	162	13	0	2	0	0	22	0	0	0	0	0	0	0	0	0	9	186
DEHA2D02970g	DEHA2D02970g	CAG86731	protein_coding	9	0	26	351	0	23	172	9	0	3	0	0	30	0	0	0	0	0	0	0	0	0	5	179
DEHA2D02992g	DEHA2D02992g	CAG86732	protein_coding	31	0	49	298	0	28	171	31	0	21	0	0	63	0	0	0	0	0	0	0	0	0	17	127
DEHA2D03014g	DEHA2D03014g	CAG86733	protein_coding	38	0	62	367	0	24	176	38	0	38	0	0	94	0	0	0	0	0	0	0	0	0	6	191
DEHA2D03036g	DEHA2D03036g	CAG86734	protein_coding	3	0	4	317	0	3	135	3	0	1	0	0	5	0	0	0	0	0	0	0	0	0	1	182
DEHA2D03058g	DEHA2D03058g	CAG86735	protein_coding	16	0	22	303	0	14	133	16	0	8	0	0	36	0	0	0	0	0	0	0	0	0	2	170
DEHA2D03080g	DEHA2D03080g	CAG86736	protein_coding	10	0	4	305	0	0	147	9	0	5	0	0	2	0	0	0	0	2	0	0	2	1	10	158
DEHA2D03102g	DEHA2D03102g	CAG86737	protein_coding	8	0	3	307	0	3	148	7	0	1	0	0	3	0	0	0	0	1	0	0	1	0	7	159
DEHA2D03124g	DEHA2D03124g	CAG86738	protein_coding	35	0	41	303	0	7	140	35	0	34	0	0	68	0	0	0	0	0	0	0	0	0	8	163
DEHA2D03146g	DEHA2D03146g	CAR65611	protein_coding	36	0	55	297	0	18	128	36	0	37	0	0	84	0	0	0	0	0	0	0	0	0	7	169
DEHA2D03168g	DEHA2D03168g	CAG86740	protein_coding	19	0	16	297	0	9	143	19	0	7	0	0	33	0	0	0	0	0	0	0	0	0	2	154
DEHA2D03190g	DEHA2D03190g	CAG86741	protein_coding	52	0	27	310	0	26	140	52	0	1	0	0	78	0	0	0	0	0	0	0	0	0	1	170
DEHA2D03212g	DEHA2D03212g	CAG86742	protein_coding	36	0	57	313	0	38	145	36	0	19	0	0	83	0	0	0	0	0	0	0	0	0	10	168
DEHA2D03234g	DEHA2D03234g	CAG86743	protein_coding	24	0	25	321	0	5	158	24	0	20	0	0	43	0	0	0	0	0	0	0	0	0	4	163
DEHA2D03256g	DEHA2D03256g	CAG86744	protein_coding	11	0	40	314	0	17	156	11	0	23	0	0	46	0	0	0	0	0	0	0	0	0	4	158
DEHA2D03278g	DEHA2D03278g	CAG86745	protein_coding	8	0	17	302	0	6	144	8	0	11	0	0	23	0	0	0	0	0	0	0	0	0	2	158
DEHA2D03300g	DEHA2D03300g	CAG86746	protein_coding	70	0	70	323	0	31	160	70	0	39	0	3	124	0	0	0	0	0	0	0	0	0	16	160
DEHA2D03322g	DEHA2D03322g	CAG86747	protein_coding	9	0	26	330	0	7	184	8	0	20	0	0	32	0	0	0	0	1	0	0	1	0	2	146
DEHA2D03344g	DEHA2D03344g	CAG86748	protein_coding	17	0	35	329	0	27	143	17	0	8	0	0	47	0	0	0	0	0	0	0	0	0	4	186
DEHA2D03366g	DEHA2D03366g	CAG86750	protein_coding	3	0	8	342	0	8	160	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	182
