# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2C10318g	DEHA2C10318g	CAG86202	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10340g	DEHA2C10340g	CAG86203	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10362g	DEHA2C10362g	CAG86204	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10384g	DEHA2C10384g	CAG86205	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10406g	DEHA2C10406g	CAG86206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10428g	DEHA2C10428g	CAG86207	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10450g	DEHA2C10450g	CAR65557	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10626g	DEHA2C10626g	CAG86216	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10648g	DEHA2C10648g	CAG86217	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10670g	DEHA2C10670g	CAR65558	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10692g	DEHA2C10692g	CAG86219	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2C10714g	DEHA2C10714g	CAG86220	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10736g	DEHA2C10736g	CAG86221	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2C10758g	DEHA2C10758g	CAG86222	protein_coding	0	2	5	3	1	0	0	0	0	5	0	0	0	0	0	2	2
DEHA2C10780r	DEHA2C10780r	DEHA2C10780r	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10802g	DEHA2C10802g	CAG86223	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10824g	DEHA2C10824g	CAG86224	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10846g	DEHA2C10846g	CAG86225	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2C10868g	DEHA2C10868g	CAG86226	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2C10890g	DEHA2C10890g	CAG86227	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10912g	DEHA2C10912g	CAG86228	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10956g	DEHA2C10956g	CAG86230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10978g	DEHA2C10978g	CAG86231	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11000g	DEHA2C11000g	CAG86232	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C11022g	DEHA2C11022g	CAG86233	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11286g	DEHA2C11286g	CAR65560	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11352g	DEHA2C11352g	CAG86242	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C11374g	DEHA2C11374g	CAG86243	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11396g	DEHA2C11396g	CAG86244	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C11418g	DEHA2C11418g	CAG86245	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C11484g	DEHA2C11484g	CAR65561	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11506g	DEHA2C11506g	CAG86250	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11528g	DEHA2C11528g	CAG86251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11550g	DEHA2C11550g	CAG86252	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C11572g	DEHA2C11572g	CAG86253	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11594g	DEHA2C11594g	CAG86254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11880g	DEHA2C11880g	CAG86268	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11902g	DEHA2C11902g	CAG86269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11924g	DEHA2C11924g	CAG86270	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11946g	DEHA2C11946g	CAG86271	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C11968g	DEHA2C11968g	CAG86272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11990g	DEHA2C11990g	CAG86273	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12012g	DEHA2C12012g	CAG86274	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12034g	DEHA2C12034g	CAG86275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12056g	DEHA2C12056g	CAG86276	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12892g	DEHA2C12892g	CAG86312	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12914g	DEHA2C12914g	CAG86313	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12936g	DEHA2C12936g	CAG86314	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2C12958g	DEHA2C12958g	CAG86315	protein_coding	0	1	2	14	6	0	0	0	0	2	0	0	0	0	0	1	8
DEHA2C12980g	DEHA2C12980g	CAG86316	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2C13002g	DEHA2C13002g	CAG86317	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13024g	DEHA2C13024g	CAG86318	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13046g	DEHA2C13046g	CAG86319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13068g	DEHA2C13068g	CAG86320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13090g	DEHA2C13090g	CAG86321	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13112g	DEHA2C13112g	CAG86322	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13134g	DEHA2C13134g	CAG86323	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13156g	DEHA2C13156g	CAR65571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13178g	DEHA2C13178g	CAG86327	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13288g	DEHA2C13288g	CAG86333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13310g	DEHA2C13310g	CAG86334	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C13332g	DEHA2C13332g	CAG86335	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C13354g	DEHA2C13354g	CAG86336	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13376g	DEHA2C13376g	CAG86337	protein_coding	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	2	1
DEHA2C13398g	DEHA2C13398g	CAG86338	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13420g	DEHA2C13420g	CAG86339	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13442g	DEHA2C13442g	CAG86340	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C13464g	DEHA2C13464g	CAG86341	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13486g	DEHA2C13486g	CAG86342	protein_coding	1	3	2	1	1	0	0	0	0	2	0	0	0	1	0	3	0
DEHA2C13508g	DEHA2C13508g	CAR65573	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	6
DEHA2C13541g1	DEHA2C13541g1	CAR65574	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2C13541g2	DEHA2C13541g2	CAR65575	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2C13816g	DEHA2C13816g	CAG86357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13838g	DEHA2C13838g	CAG86358	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13860g	DEHA2C13860g	CAG86359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13882g	DEHA2C13882g	CAG86360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13904g	DEHA2C13904g	CAG86361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C14014g	DEHA2C14014g	CAR65578	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C14036g	DEHA2C14036g	CAG86367	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C14058g	DEHA2C14058g	CAG86368	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C14080g	DEHA2C14080g	CAG86369	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C14102g	DEHA2C14102g	CAG86370	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C14124g	DEHA2C14124g	CAG86372	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C14146g	DEHA2C14146g	CAG86373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C15268g	DEHA2C15268g	CAR65584	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15290g	DEHA2C15290g	CAG86430	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15312g	DEHA2C15312g	CAR65585	protein_coding	0	1	7	1	1	0	0	0	0	7	0	0	0	0	0	1	0
DEHA2C15334g	DEHA2C15334g	CAG86433	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	8
DEHA2C15356g	DEHA2C15356g	CAG86434	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15378g	DEHA2C15378g	CAG86435	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15400g	DEHA2C15400g	CAG86436	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C15422g	DEHA2C15422g	CAG86437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C15444g	DEHA2C15444g	CAG86438	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15466g	DEHA2C15466g	CAG86439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C15488g	DEHA2C15488g	CAG86440	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15818g	DEHA2C15818g	CAG86456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C15840g	DEHA2C15840g	CAG86457	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15862g	DEHA2C15862g	CAG86458	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15884g	DEHA2C15884g	CAG86459	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15906g	DEHA2C15906g	CAG86460	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15928g	DEHA2C15928g	CAG86461	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15994g	DEHA2C15994g	CAG86464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16016g	DEHA2C16016g	CAG86465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16038g	DEHA2C16038g	CAG86466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16060g	DEHA2C16060g	CAG86467	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C16082g	DEHA2C16082g	CAG86468	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16104g	DEHA2C16104g	CAG86469	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16236g	DEHA2C16236g	CAG86475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16258g	DEHA2C16258g	CAG86476	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16280g	DEHA2C16280g	CAG86477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16302g	DEHA2C16302g	CAG86478	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16324g	DEHA2C16324g	CAG86479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16346g	DEHA2C16346g	CAG86480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16368g	DEHA2C16368g	CAG86481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16434g	DEHA2C16434g	CAG86484	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16456g	DEHA2C16456g	CAG86485	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C16478g	DEHA2C16478g	CAG86486	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C16500g	DEHA2C16500g	CAG86487	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16522r	DEHA2C16522r	DEHA2C16522r	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16544g	DEHA2C16544g	CAG86488	protein_coding	0	1	3	1	1	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2C16566g	DEHA2C16566g	CAG86489	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16588g	DEHA2C16588g	CAG86490	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16610g	DEHA2C16610g	CAG86491	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16654g	DEHA2C16654g	CAG86494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16676g	DEHA2C16676g	CAG86495	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16698g	DEHA2C16698g	CAG86496	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C16720g	DEHA2C16720g	CAG86497	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16742g	DEHA2C16742g	CAG86498	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16896g	DEHA2C16896g	CAG86505	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16918g	DEHA2C16918g	CAG86506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16940g	DEHA2C16940g	CAG86507	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C16962g	DEHA2C16962g	CAG86508	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16984g	DEHA2C16984g	CAG86509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17006g	DEHA2C17006g	CAG86510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17424g	DEHA2C17424g	CAG86531	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17446g	DEHA2C17446g	CAG86532	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17468g	DEHA2C17468g	CAG86533	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C17490g	DEHA2C17490g	CAG86534	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2C17776g	DEHA2C17776g	CAG86548	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17798g	DEHA2C17798g	CAG86549	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17820g	DEHA2C17820g	CAG86550	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17842g	DEHA2C17842g	CAG86551	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17864g	DEHA2C17864g	CAG86553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17886g	DEHA2C17886g	CAR65599	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17908g	DEHA2C17908g	CAR65600	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17930g	DEHA2C17930g	CAR65601	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2D00110g	DEHA2D00110g	CAG86557	protein_coding	0	0	0	58	1	0	0	0	0	0	0	0	0	0	0	0	57
DEHA2D00132g	DEHA2D00132g	CAR65602	protein_coding	0	33	32	11	9	0	0	0	0	32	0	0	0	0	0	33	2
DEHA2D00154g	DEHA2D00154g	CAG86559	protein_coding	0	0	0	80	14	0	0	0	0	0	0	0	0	0	0	0	66
DEHA2D00176g	DEHA2D00176g	CAG86560	protein_coding	0	0	0	83	66	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D00198g	DEHA2D00198g	CAG86561	protein_coding	0	0	0	73	51	0	0	0	0	0	0	0	0	0	0	0	22
DEHA2D00220g	DEHA2D00220g	CAR65603	protein_coding	0	0	0	55	29	0	0	0	0	0	0	0	0	0	0	0	26
DEHA2D00242g	DEHA2D00242g	CAG86562	protein_coding	0	0	0	47	19	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2D00264g	DEHA2D00264g	CAG86577	protein_coding	0	0	0	33	21	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2D00286g	DEHA2D00286g	CAG86578	protein_coding	0	0	1	47	34	0	0	0	0	1	0	0	0	0	0	0	13
DEHA2D00308g	DEHA2D00308g	CAG86579	protein_coding	1	3	2	56	8	0	0	0	0	2	0	0	0	1	0	3	48
DEHA2D00330g	DEHA2D00330g	CAG86580	protein_coding	0	3	2	58	41	0	0	0	0	2	0	0	0	0	0	3	17
DEHA2D00352g	DEHA2D00352g	CAG86581	protein_coding	1	1	6	69	48	0	0	0	0	6	0	0	1	0	0	1	21
DEHA2D00374g	DEHA2D00374g	CAG86582	protein_coding	0	16	4	33	0	0	0	0	0	4	0	0	0	0	0	16	33
DEHA2D00396g	DEHA2D00396g	CAG86583	protein_coding	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	31
DEHA2D00418g	DEHA2D00418g	CAG86584	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2D00440g	DEHA2D00440g	CAR65604	protein_coding	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	22
DEHA2D00462g	DEHA2D00462g	CAG86593	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2D00484g	DEHA2D00484g	CAG86594	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2D00506g	DEHA2D00506g	CAR65605	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D00528g	DEHA2D00528g	CAG86602	protein_coding	0	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2D00550g	DEHA2D00550g	CAG86603	protein_coding	0	0	0	21	16	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2D00572g	DEHA2D00572g	CAR65606	protein_coding	0	0	0	18	16	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D00594g	DEHA2D00594g	CAG86607	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2D00616g	DEHA2D00616g	CAG86608	protein_coding	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D00638g	DEHA2D00638g	CAG86609	protein_coding	0	2	2	16	0	0	0	0	0	2	0	0	0	0	0	2	16
DEHA2D00660g	DEHA2D00660g	CAG86610	protein_coding	0	0	0	33	17	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2D00682g	DEHA2D00682g	CAG86611	protein_coding	0	1	1	31	16	0	0	0	0	1	0	0	0	0	0	1	15
DEHA2D00704g	DEHA2D00704g	CAG86612	protein_coding	0	8	7	18	18	0	0	0	0	7	0	0	0	0	0	8	0
DEHA2D00726g	DEHA2D00726g	CAG86613	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D01166g	DEHA2D01166g	CAG86647	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D01188g	DEHA2D01188g	CAG86648	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01210g	DEHA2D01210g	CAG86649	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DEHA2D01232g	DEHA2D01232g	CAG86650	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D01254g	DEHA2D01254g	CAG86651	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D01276g	DEHA2D01276g	CAG86652	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01672g	DEHA2D01672g	CAG86673	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01694g	DEHA2D01694g	CAG86674	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D01716g	DEHA2D01716g	CAG86675	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2D01738g	DEHA2D01738g	CAG86676	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2D01760g	DEHA2D01760g	CAG86677	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D01782g	DEHA2D01782g	CAG86678	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01804g	DEHA2D01804g	CAG86679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D01826g	DEHA2D01826g	CAG86680	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02332g	DEHA2D02332g	CAG86701	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02354g	DEHA2D02354g	CAG86702	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02376g	DEHA2D02376g	CAG86703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02398g	DEHA2D02398g	CAG86704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02420g	DEHA2D02420g	CAR65608	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02442g	DEHA2D02442g	CAG86706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02596g	DEHA2D02596g	CAG86713	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02618g	DEHA2D02618g	CAG86716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02640g	DEHA2D02640g	CAG86717	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02662g	DEHA2D02662g	CAG86718	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02684g	DEHA2D02684g	CAG86719	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02706g	DEHA2D02706g	CAR65609	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02728g	DEHA2D02728g	CAG86721	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02750g	DEHA2D02750g	CAR65610	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02772g	DEHA2D02772g	CAG86722	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02794g	DEHA2D02794g	CAG86723	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D03300g	DEHA2D03300g	CAG86746	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D03322g	DEHA2D03322g	CAG86747	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
