# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2C05126g	DEHA2C05126g	CAG85960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05148g	DEHA2C05148g	CAG85961	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C05170g	DEHA2C05170g	CAG85962	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05192g	DEHA2C05192g	CAG85963	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05236g	DEHA2C05236g	CAG85965	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05258g	DEHA2C05258g	CAG85966	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05280g	DEHA2C05280g	CAG85967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05302g	DEHA2C05302g	CAR65538	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05324g	DEHA2C05324g	CAG85970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05500g	DEHA2C05500g	CAG85980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05522g	DEHA2C05522g	CAG85981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05544g	DEHA2C05544g	CAG85982	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C05566g	DEHA2C05566g	CAG85983	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05588g	DEHA2C05588g	CAG85984	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05610g	DEHA2C05610g	CAG85985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05742g	DEHA2C05742g	CAR65542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05764g	DEHA2C05764g	CAG85993	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05786g	DEHA2C05786g	CAG85994	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
DEHA2C05808g	DEHA2C05808g	CAG85995	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2C05830g	DEHA2C05830g	CAG85996	protein_coding	0	0	1	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4
DEHA2C05852g	DEHA2C05852g	CAG85998	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C05874g	DEHA2C05874g	CAG85999	protein_coding	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C05896g	DEHA2C05896g	CAR65543	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C05918g	DEHA2C05918g	CAG86001	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C05940g	DEHA2C05940g	CAR65544	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06028g	DEHA2C06028g	CAG86006	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2C06050g	DEHA2C06050g	CAG86007	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06072g	DEHA2C06072g	CAG86008	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06094g	DEHA2C06094g	CAR65545	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06116g	DEHA2C06116g	CAG86010	protein_coding	1	3	6	0	0	0	0	0	0	0	0	6	0	0	0	1	0	3	0
DEHA2C06138g	DEHA2C06138g	CAG86011	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2C06160g	DEHA2C06160g	CAG86012	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06270g	DEHA2C06270g	CAG86016	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06292g	DEHA2C06292g	CAG86017	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2C06314g	DEHA2C06314g	CAR65546	protein_coding	0	7	8	1	0	0	0	0	0	0	0	8	0	0	0	0	0	7	1
DEHA2C06336g	DEHA2C06336g	CAG86020	protein_coding	0	1	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C06358g	DEHA2C06358g	CAG86021	protein_coding	0	0	0	17	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C06380g	DEHA2C06380g	CAG86022	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06402g	DEHA2C06402g	CAG86023	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C06424r	DEHA2C06424r	DEHA2C06424r	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06446g	DEHA2C06446g	CAG86024	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C06468g	DEHA2C06468g	CAG86025	protein_coding	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2C06490g	DEHA2C06490g	CAG86026	protein_coding	0	0	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2
DEHA2C06512g	DEHA2C06512g	CAG86027	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06534r	DEHA2C06534r	DEHA2C06534r	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06556g	DEHA2C06556g	CAG86028	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C06578g	DEHA2C06578g	CAG86029	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06600g	DEHA2C06600g	CAG86030	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06622g	DEHA2C06622g	CAG86031	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06798g	DEHA2C06798g	CAR65547	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C06820g	DEHA2C06820g	CAG86038	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C06842r	DEHA2C06842r	DEHA2C06842r	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06864g	DEHA2C06864g	CAG86039	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06886g	DEHA2C06886g	CAG86040	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06908r	DEHA2C06908r	DEHA2C06908r	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06930g	DEHA2C06930g	CAG86041	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06952g	DEHA2C06952g	CAG86042	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C06974g	DEHA2C06974g	CAG86043	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C06996g	DEHA2C06996g	CAG86044	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07018g	DEHA2C07018g	CAG86045	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07040g	DEHA2C07040g	CAG86046	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C07062g	DEHA2C07062g	CAG86047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07084g	DEHA2C07084g	CAG86048	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07106g	DEHA2C07106g	CAG86049	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07128g	DEHA2C07128g	CAG86050	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07150g	DEHA2C07150g	CAG86051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07172g	DEHA2C07172g	CAG86052	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07194g	DEHA2C07194g	CAG86053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07216g	DEHA2C07216g	CAG86054	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07238g	DEHA2C07238g	CAG86055	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07260g	DEHA2C07260g	CAG86056	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07414g	DEHA2C07414g	CAG86062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07436g	DEHA2C07436g	CAG86063	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07458g	DEHA2C07458g	CAG86064	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07744g	DEHA2C07744g	CAG86077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07766g	DEHA2C07766g	CAG86078	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C07788g	DEHA2C07788g	CAR65550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07810g	DEHA2C07810g	CAG86082	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C07832g	DEHA2C07832g	CAG86083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C08690g	DEHA2C08690g	CAG86123	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C08712g	DEHA2C08712g	CAG86124	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
DEHA2C08734g	DEHA2C08734g	CAG86125	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C08756g	DEHA2C08756g	CAG86126	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C08778g	DEHA2C08778g	CAG86127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C08910g	DEHA2C08910g	CAG86135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C08932g	DEHA2C08932g	CAG86136	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C08954g	DEHA2C08954g	CAG86137	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C08976g	DEHA2C08976g	CAG86138	protein_coding	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2C08998g	DEHA2C08998g	CAG86139	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C09196g	DEHA2C09196g	CAG86148	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09218g	DEHA2C09218g	CAG86149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09240g	DEHA2C09240g	CAG86150	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C09262g	DEHA2C09262g	CAG86151	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C09284g	DEHA2C09284g	CAG86152	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09306g	DEHA2C09306g	CAG86153	protein_coding	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
DEHA2C09328g	DEHA2C09328g	CAG86154	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C09350g	DEHA2C09350g	CAG86155	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C09372g	DEHA2C09372g	CAG86159	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C09394g	DEHA2C09394g	CAG86160	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09416g	DEHA2C09416g	CAG86161	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09438g	DEHA2C09438g	CAG86162	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09460g	DEHA2C09460g	CAG86163	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C09482g	DEHA2C09482g	CAG86164	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09504g	DEHA2C09504g	CAG86168	protein_coding	0	0	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2C09526g	DEHA2C09526g	CAG86169	protein_coding	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
DEHA2C09548g	DEHA2C09548g	CAG86170	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C09570g	DEHA2C09570g	CAG86171	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C09592g	DEHA2C09592g	CAG86172	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09614g	DEHA2C09614g	CAG86173	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09636g	DEHA2C09636g	CAG86174	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09658g	DEHA2C09658g	CAG86175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09680g	DEHA2C09680g	CAG86176	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09702g	DEHA2C09702g	CAG86177	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09834g	DEHA2C09834g	CAG86182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09856g	DEHA2C09856g	CAG86183	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C09878g	DEHA2C09878g	CAG86184	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09900g	DEHA2C09900g	CAR65556	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09922g	DEHA2C09922g	CAG86187	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C09944r	DEHA2C09944r	DEHA2C09944r	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C09966g	DEHA2C09966g	CAG86188	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C09988g	DEHA2C09988g	CAG86189	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C10010g	DEHA2C10010g	CAG86190	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C10032g	DEHA2C10032g	CAG86191	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10054g	DEHA2C10054g	CAG86192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10076g	DEHA2C10076g	CAG86193	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10098g	DEHA2C10098g	CAG86194	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10340g	DEHA2C10340g	CAG86203	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10362g	DEHA2C10362g	CAG86204	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10384g	DEHA2C10384g	CAG86205	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10406g	DEHA2C10406g	CAG86206	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
DEHA2C10428g	DEHA2C10428g	CAG86207	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C10450g	DEHA2C10450g	CAR65557	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10472g	DEHA2C10472g	CAG86209	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10626g	DEHA2C10626g	CAG86216	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10648g	DEHA2C10648g	CAG86217	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10670g	DEHA2C10670g	CAR65558	protein_coding	0	1	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2C10692g	DEHA2C10692g	CAG86219	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2C10714g	DEHA2C10714g	CAG86220	protein_coding	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10736g	DEHA2C10736g	CAG86221	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2C10758g	DEHA2C10758g	CAG86222	protein_coding	0	0	11	3	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0
DEHA2C10780r	DEHA2C10780r	DEHA2C10780r	protein_coding	0	0	0	14	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C10802g	DEHA2C10802g	CAG86223	protein_coding	0	0	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C10824g	DEHA2C10824g	CAG86224	protein_coding	0	0	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C10846g	DEHA2C10846g	CAG86225	protein_coding	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2C10868g	DEHA2C10868g	CAG86226	protein_coding	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2C10890g	DEHA2C10890g	CAG86227	protein_coding	0	0	1	4	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2C10912g	DEHA2C10912g	CAG86228	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10934g	DEHA2C10934g	CAG86229	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10956g	DEHA2C10956g	CAG86230	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C10978g	DEHA2C10978g	CAG86231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11000g	DEHA2C11000g	CAG86232	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11044g	DEHA2C11044g	CAG86234	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C11066g	DEHA2C11066g	CAG86235	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11088g	DEHA2C11088g	CAG86236	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C11110g	DEHA2C11110g	CAR65559	protein_coding	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11286g	DEHA2C11286g	CAR65560	protein_coding	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C11352g	DEHA2C11352g	CAG86242	protein_coding	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2C11374g	DEHA2C11374g	CAG86243	protein_coding	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11396g	DEHA2C11396g	CAG86244	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11418g	DEHA2C11418g	CAG86245	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11440g	DEHA2C11440g	CAG86246	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11462g	DEHA2C11462g	CAG86248	protein_coding	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
DEHA2C11484g	DEHA2C11484g	CAR65561	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11506g	DEHA2C11506g	CAG86250	protein_coding	0	0	3	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1
DEHA2C11528g	DEHA2C11528g	CAG86251	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11550g	DEHA2C11550g	CAG86252	protein_coding	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C11572g	DEHA2C11572g	CAG86253	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11594g	DEHA2C11594g	CAG86254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11770g	DEHA2C11770g	CAG86262	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11792g	DEHA2C11792g	CAG86263	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11814g	DEHA2C11814g	CAG86264	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11836g	DEHA2C11836g	CAG86266	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11858g	DEHA2C11858g	CAG86267	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11880g	DEHA2C11880g	CAG86268	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11902g	DEHA2C11902g	CAG86269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11924g	DEHA2C11924g	CAG86270	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C11946g	DEHA2C11946g	CAG86271	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11968g	DEHA2C11968g	CAG86272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11990g	DEHA2C11990g	CAG86273	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12078g	DEHA2C12078g	CAR65563	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12100g	DEHA2C12100g	CAG86278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12122g	DEHA2C12122g	CAG86279	protein_coding	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12144g	DEHA2C12144g	CAG86280	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12166g	DEHA2C12166g	CAG86281	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12188g	DEHA2C12188g	CAR65564	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12210g	DEHA2C12210g	CAG86282	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2C12243g1	DEHA2C12243g1	CAR65565	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12243g2	DEHA2C12243g2	CAR65566	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12452g	DEHA2C12452g	CAR65568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12474g	DEHA2C12474g	CAG86293	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C12496g	DEHA2C12496g	CAG86294	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C12518g	DEHA2C12518g	CAG86295	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12540g	DEHA2C12540g	CAG86296	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12562g	DEHA2C12562g	CAG86297	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C12584g	DEHA2C12584g	CAG86298	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
