# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2F09152g	DEHA2F09152g	CAG89100	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09372g	DEHA2F09372g	CAG89109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09394g	DEHA2F09394g	CAG89110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09416g	DEHA2F09416g	CAG89111	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09438g	DEHA2F09438g	CAG89112	protein_coding	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0
DEHA2F09460g	DEHA2F09460g	CAG89113	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2
DEHA2F09482g	DEHA2F09482g	CAG89114	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09504g	DEHA2F09504g	CAG89115	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1
DEHA2F09526g	DEHA2F09526g	CAG89116	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F09548g	DEHA2F09548g	CAG89117	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F10054g	DEHA2F10054g	CAG89143	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10076g	DEHA2F10076g	CAG89144	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F10098g	DEHA2F10098g	CAG89145	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10120g	DEHA2F10120g	CAG89146	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F10142g	DEHA2F10142g	CAG89147	protein_coding	0	1	8	5	5	0	0	0	0	8	0	0	0	0	1	0
DEHA2F10164g	DEHA2F10164g	CAG89148	protein_coding	0	0	0	14	9	0	0	0	0	0	0	0	0	0	0	5
DEHA2F10186r	DEHA2F10186r	DEHA2F10186r	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F10208g	DEHA2F10208g	CAG89149	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10230g	DEHA2F10230g	CAG89150	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F10252g	DEHA2F10252g	CAG89151	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10868g	DEHA2F10868g	CAG89181	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10890g	DEHA2F10890g	CAR66320	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F10912g	DEHA2F10912g	CAG89184	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10934g	DEHA2F10934g	CAG89185	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F10956g	DEHA2F10956g	CAG89186	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F10978g	DEHA2F10978g	CAG89187	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11000g	DEHA2F11000g	CAG89188	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F11594g	DEHA2F11594g	CAR66324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F11616g	DEHA2F11616g	CAG89218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F11638g	DEHA2F11638g	CAG89219	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F11660g	DEHA2F11660g	CAG89220	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11682g	DEHA2F11682g	CAG89221	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11880g	DEHA2F11880g	CAG89230	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F11902g	DEHA2F11902g	CAG89231	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11924g	DEHA2F11924g	CAG89232	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F11946g	DEHA2F11946g	CAR66325	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11968g	DEHA2F11968g	CAR66326	protein_coding	0	1	3	1	1	0	0	0	0	3	0	0	0	0	1	0
DEHA2F11990g	DEHA2F11990g	CAR66327	protein_coding	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	4
DEHA2F12012g	DEHA2F12012g	CAG89237	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12034g	DEHA2F12034g	CAG89238	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12386g	DEHA2F12386g	CAG89252	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12408g	DEHA2F12408g	CAG89253	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12430g	DEHA2F12430g	CAG89254	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F12452g	DEHA2F12452g	CAG89255	protein_coding	0	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0
DEHA2F12474g	DEHA2F12474g	CAG89256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F12496g	DEHA2F12496g	CAG89257	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F12518g	DEHA2F12518g	CAR66330	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12540g	DEHA2F12540g	CAG89260	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12562g	DEHA2F12562g	CAR66331	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12628g	DEHA2F12628g	CAG89264	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12650g	DEHA2F12650g	CAG89265	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12672g	DEHA2F12672g	CAR66332	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12848g	DEHA2F12848g	CAG89275	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12870g	DEHA2F12870g	CAR66335	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12892g	DEHA2F12892g	CAG89278	protein_coding	0	2	2	5	0	0	0	0	0	2	0	0	0	0	2	5
DEHA2F12914g	DEHA2F12914g	CAG89279	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F12936g	DEHA2F12936g	CAG89280	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F12958g	DEHA2F12958g	CAG89281	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14080g	DEHA2F14080g	CAR66342	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F14102g	DEHA2F14102g	CAG89335	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14124g	DEHA2F14124g	CAR66343	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F14146g	DEHA2F14146g	CAG89337	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14168g	DEHA2F14168g	CAG89338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F14190g	DEHA2F14190g	CAG89339	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14212g	DEHA2F14212g	CAG89340	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F14234g	DEHA2F14234g	CAG89341	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14256g	DEHA2F14256g	CAG89342	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14366g	DEHA2F14366g	CAG89347	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F14388r	DEHA2F14388r	DEHA2F14388r	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F14410g	DEHA2F14410g	CAR66345	protein_coding	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DEHA2F14432g	DEHA2F14432g	CAG89352	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14454g	DEHA2F14454g	CAG89353	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F14476g	DEHA2F14476g	CAG89354	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F16126g	DEHA2F16126g	CAG89436	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16148g	DEHA2F16148g	CAG89437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F16170g	DEHA2F16170g	CAG89438	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F16192g	DEHA2F16192g	CAG89439	protein_coding	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	4
DEHA2F16214g	DEHA2F16214g	CAR66355	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	1
DEHA2F16236g	DEHA2F16236g	CAG89440	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	4
DEHA2F16258g	DEHA2F16258g	CAG89441	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F16280g	DEHA2F16280g	CAG89442	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16302g	DEHA2F16302g	CAG89443	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16434g	DEHA2F16434g	CAG89451	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2F16456g	DEHA2F16456g	CAG89452	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	30
DEHA2F16478g	DEHA2F16478g	CAR66358	protein_coding	0	17	13	0	0	0	0	0	0	13	0	0	0	0	17	0
DEHA2F16500g	DEHA2F16500g	CAG89455	protein_coding	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16522g	DEHA2F16522g	CAG89459	protein_coding	0	0	0	28	9	0	0	0	0	0	0	0	0	0	0	19
DEHA2F16544g	DEHA2F16544g	CAG89460	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F16566g	DEHA2F16566g	CAG89461	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16588g	DEHA2F16588g	CAG89463	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F16610g	DEHA2F16610g	CAG89464	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16632g	DEHA2F16632g	CAG89465	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F16896g	DEHA2F16896g	CAG89477	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16918g	DEHA2F16918g	CAG89478	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16940g	DEHA2F16940g	CAG89479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F16962g	DEHA2F16962g	CAG89480	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16984g	DEHA2F16984g	CAG89481	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2F17006g	DEHA2F17006g	CAG89482	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17028g	DEHA2F17028g	CAG89483	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17050g	DEHA2F17050g	CAG89484	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17072g	DEHA2F17072g	CAG89485	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17490g	DEHA2F17490g	CAG89504	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17512g	DEHA2F17512g	CAG89505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17534g	DEHA2F17534g	CAG89506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17556g	DEHA2F17556g	CAG89507	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17578g	DEHA2F17578g	CAR66365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17600g	DEHA2F17600g	CAR66366	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17622g	DEHA2F17622g	CAG89509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17644g	DEHA2F17644g	CAG89510	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18216g	DEHA2F18216g	CAG89533	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F18238g	DEHA2F18238g	CAG89534	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18260g	DEHA2F18260g	CAG89535	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F18282g	DEHA2F18282g	CAG89536	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F18304g	DEHA2F18304g	CAG89537	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19646g	DEHA2F19646g	CAG89589	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19668g	DEHA2F19668g	CAG89590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19690g	DEHA2F19690g	CAG89591	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19712g	DEHA2F19712g	CAG89592	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19734g	DEHA2F19734g	CAG89593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19756g	DEHA2F19756g	CAG89594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19778g	DEHA2F19778g	CAG89595	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DEHA2F19800g	DEHA2F19800g	CAG89596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F23386g	DEHA2F23386g	CAG89765	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F23408g	DEHA2F23408g	CAG89766	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F23430g	DEHA2F23430g	CAG89767	protein_coding	0	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0
DEHA2F23452g	DEHA2F23452g	CAR66402	protein_coding	0	0	3	1	1	0	0	0	0	3	0	0	0	0	0	0
DEHA2F23474g	DEHA2F23474g	CAG89769	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23936r	DEHA2F23936r	DEHA2F23936r	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23958g	DEHA2F23958g	CAG89790	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23980g	DEHA2F23980g	CAR66405	protein_coding	1	4	7	0	0	0	0	0	0	7	0	0	1	0	4	0
DEHA2F24002g	DEHA2F24002g	CAG89792	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F24024g	DEHA2F24024g	CAG89793	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F24046g	DEHA2F24046g	CAG89794	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24068g	DEHA2F24068g	CAG89795	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24442g	DEHA2F24442g	CAG89812	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24464g	DEHA2F24464g	CAG89813	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F24486g	DEHA2F24486g	CAG89816	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24508g	DEHA2F24508g	CAR66410	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24530g	DEHA2F24530g	CAR66411	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25124g	DEHA2F25124g	CAG89847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25146g	DEHA2F25146g	CAG89848	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25168g	DEHA2F25168g	CAG89849	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25190g	DEHA2F25190g	CAG89850	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2F25212g	DEHA2F25212g	CAG89851	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25234g	DEHA2F25234g	CAG89852	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25256g	DEHA2F25256g	CAG89853	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26048g	DEHA2F26048g	CAG89891	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26070g	DEHA2F26070g	CAG89894	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26092g	DEHA2F26092g	CAG89895	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26466g	DEHA2F26466g	CAG89915	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26488g	DEHA2F26488g	CAG89916	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26510g	DEHA2F26510g	CAG89917	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2F26532g	DEHA2F26532g	CAG89918	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26554g	DEHA2F26554g	CAG89919	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	3
DEHA2F26576g	DEHA2F26576g	CAG89920	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26598g	DEHA2F26598g	CAG89921	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26620g	DEHA2F26620g	CAG89922	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26642g	DEHA2F26642g	CAG89923	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F26664g	DEHA2F26664g	CAG89924	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26686g	DEHA2F26686g	CAG89925	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26708g	DEHA2F26708g	CAG89926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26730g	DEHA2F26730g	CAG89927	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2F26752g	DEHA2F26752g	CAG89928	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26774g	DEHA2F26774g	CAG89929	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27324g	DEHA2F27324g	CAG89959	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27346g	DEHA2F27346g	CAG89960	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F27368g	DEHA2F27368g	CAG89961	protein_coding	1	2	0	13	0	1	0	0	0	0	0	0	0	0	2	13
DEHA2F27390g	DEHA2F27390g	CAG89962	protein_coding	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	22
DEHA2F27412g	DEHA2F27412g	CAG89963	protein_coding	0	0	0	26	22	0	0	0	0	0	0	0	0	0	0	4
DEHA2F27434g	DEHA2F27434g	CAG89964	protein_coding	0	14	8	11	7	0	0	0	0	8	0	0	0	0	14	4
DEHA2F27456g	DEHA2F27456g	CAG89965	protein_coding	0	0	0	29	7	0	0	0	0	0	0	0	0	0	0	22
DEHA2G00110g	DEHA2G00110g	CAG89967	protein_coding	0	1	3	40	40	0	0	0	0	3	0	0	0	0	1	0
DEHA2G00132g	DEHA2G00132g	CAG89971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G00154g	DEHA2G00154g	CAG89972	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00198g	DEHA2G00198g	CAG89976	protein_coding	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	25
DEHA2G00220g	DEHA2G00220g	CAG89979	protein_coding	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00242g	DEHA2G00242g	CAG89980	protein_coding	1	5	10	9	9	1	0	0	0	10	0	0	0	0	5	0
DEHA2G00264g	DEHA2G00264g	CAG89983	protein_coding	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00286g	DEHA2G00286g	CAG89984	protein_coding	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00374g	DEHA2G00374g	CAG89993	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00396g	DEHA2G00396g	CAG89994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00418g	DEHA2G00418g	CAG89995	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00440g	DEHA2G00440g	CAG89996	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00462g	DEHA2G00462g	CAR65885	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00484g	DEHA2G00484g	CAG89998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00506g	DEHA2G00506g	CAG89999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00528g	DEHA2G00528g	CAG90000	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00550g	DEHA2G00550g	CAG90003	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00594g	DEHA2G00594g	CAG90005	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00616g	DEHA2G00616g	CAG90006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00638g	DEHA2G00638g	CAG90007	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G00660g	DEHA2G00660g	CAG90008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00682g	DEHA2G00682g	CAG90009	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00704g	DEHA2G00704g	CAG90010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G01364g	DEHA2G01364g	CAR65892	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01386g	DEHA2G01386g	CAG90046	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G01408g	DEHA2G01408g	CAG90047	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G01430g	DEHA2G01430g	CAG90049	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01452g	DEHA2G01452g	CAR65893	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03542g	DEHA2G03542g	CAR65906	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03564g	DEHA2G03564g	CAG90152	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03586g	DEHA2G03586g	CAG90153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03608g	DEHA2G03608g	CAG90154	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03630g	DEHA2G03630g	CAG90155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03652g	DEHA2G03652g	CAG90156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06556g	DEHA2G06556g	CAG90293	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06578g	DEHA2G06578g	CAG90294	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06600g	DEHA2G06600g	CAG90295	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06622g	DEHA2G06622g	CAG90296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06644g	DEHA2G06644g	CAG90297	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06666g	DEHA2G06666g	CAR65922	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G06688g	DEHA2G06688g	CAG90299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07634g	DEHA2G07634g	CAG90342	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07656g	DEHA2G07656g	CAG90343	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
