# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2C09504g	DEHA2C09504g	CAG86168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C09526g	DEHA2C09526g	CAG86169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10208r	DEHA2C10208r	DEHA2C10208r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10230r	DEHA2C10230r	DEHA2C10230r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10252g	DEHA2C10252g	CAG86199	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10274g	DEHA2C10274g	CAG86200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10296g	DEHA2C10296g	CAG86201	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C10318g	DEHA2C10318g	CAG86202	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10340g	DEHA2C10340g	CAG86203	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10362g	DEHA2C10362g	CAG86204	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10384g	DEHA2C10384g	CAG86205	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10406g	DEHA2C10406g	CAG86206	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2C10428g	DEHA2C10428g	CAG86207	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C10450g	DEHA2C10450g	CAR65557	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10472g	DEHA2C10472g	CAG86209	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10670g	DEHA2C10670g	CAR65558	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10692g	DEHA2C10692g	CAG86219	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2C10714g	DEHA2C10714g	CAG86220	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10736g	DEHA2C10736g	CAG86221	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2C10758g	DEHA2C10758g	CAG86222	protein_coding	0	0	6	1	0	1	0	0	0	0	6	0	0	0	0	0	0	0
DEHA2C10780r	DEHA2C10780r	DEHA2C10780r	protein_coding	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10802g	DEHA2C10802g	CAG86223	protein_coding	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10824g	DEHA2C10824g	CAG86224	protein_coding	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C10846g	DEHA2C10846g	CAG86225	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2C10868g	DEHA2C10868g	CAG86226	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2C10890g	DEHA2C10890g	CAG86227	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C10912g	DEHA2C10912g	CAG86228	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11286g	DEHA2C11286g	CAR65560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11462g	DEHA2C11462g	CAG86248	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C11484g	DEHA2C11484g	CAR65561	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11506g	DEHA2C11506g	CAG86250	protein_coding	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2C11528g	DEHA2C11528g	CAG86251	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11550g	DEHA2C11550g	CAG86252	protein_coding	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C11572g	DEHA2C11572g	CAG86253	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11594g	DEHA2C11594g	CAG86254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C11968g	DEHA2C11968g	CAG86272	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C11990g	DEHA2C11990g	CAG86273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12012g	DEHA2C12012g	CAG86274	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12034g	DEHA2C12034g	CAG86275	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12056g	DEHA2C12056g	CAG86276	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C12078g	DEHA2C12078g	CAR65563	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12100g	DEHA2C12100g	CAG86278	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12122g	DEHA2C12122g	CAG86279	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12144g	DEHA2C12144g	CAG86280	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C12166g	DEHA2C12166g	CAG86281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12188g	DEHA2C12188g	CAR65564	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12210g	DEHA2C12210g	CAG86282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C12892g	DEHA2C12892g	CAG86312	protein_coding	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12914g	DEHA2C12914g	CAG86313	protein_coding	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C12936g	DEHA2C12936g	CAG86314	protein_coding	1	0	1	18	0	0	0	0	0	0	1	0	0	1	0	0	0	18
DEHA2C12958g	DEHA2C12958g	CAG86315	protein_coding	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	19
DEHA2C12980g	DEHA2C12980g	CAG86316	protein_coding	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20
DEHA2C13002g	DEHA2C13002g	CAG86317	protein_coding	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13024g	DEHA2C13024g	CAG86318	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13046g	DEHA2C13046g	CAG86319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13068g	DEHA2C13068g	CAG86320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13090g	DEHA2C13090g	CAG86321	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13112g	DEHA2C13112g	CAG86322	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13134g	DEHA2C13134g	CAG86323	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13156g	DEHA2C13156g	CAR65571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13178g	DEHA2C13178g	CAG86327	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13288g	DEHA2C13288g	CAG86333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13310g	DEHA2C13310g	CAG86334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13332g	DEHA2C13332g	CAG86335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13354g	DEHA2C13354g	CAG86336	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13376g	DEHA2C13376g	CAG86337	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13398g	DEHA2C13398g	CAG86338	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13464g	DEHA2C13464g	CAG86341	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13486g	DEHA2C13486g	CAG86342	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C13508g	DEHA2C13508g	CAR65573	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C13541g1	DEHA2C13541g1	CAR65574	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C13541g2	DEHA2C13541g2	CAR65575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C14058g	DEHA2C14058g	CAG86368	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C14080g	DEHA2C14080g	CAG86369	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C14102g	DEHA2C14102g	CAG86370	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C14124g	DEHA2C14124g	CAG86372	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C14146g	DEHA2C14146g	CAG86373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C15004g	DEHA2C15004g	CAG86416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C15026g	DEHA2C15026g	CAG86417	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15048g	DEHA2C15048g	CAG86418	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C15070g	DEHA2C15070g	CAG86419	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15092g	DEHA2C15092g	CAG86420	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15114g	DEHA2C15114g	CAG86421	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15268g	DEHA2C15268g	CAR65584	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15290g	DEHA2C15290g	CAG86430	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15312g	DEHA2C15312g	CAR65585	protein_coding	1	0	9	7	0	7	0	0	0	0	9	0	0	0	1	0	0	0
DEHA2C15334g	DEHA2C15334g	CAG86433	protein_coding	0	4	3	10	0	0	0	0	0	0	3	0	0	0	0	0	4	10
DEHA2C15356g	DEHA2C15356g	CAG86434	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15378g	DEHA2C15378g	CAG86435	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C15994g	DEHA2C15994g	CAG86464	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C16016g	DEHA2C16016g	CAG86465	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C16038g	DEHA2C16038g	CAG86466	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C16060g	DEHA2C16060g	CAG86467	protein_coding	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2C16082g	DEHA2C16082g	CAG86468	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16104g	DEHA2C16104g	CAG86469	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2C16236g	DEHA2C16236g	CAG86475	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16258g	DEHA2C16258g	CAG86476	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16280g	DEHA2C16280g	CAG86477	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16302g	DEHA2C16302g	CAG86478	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16324g	DEHA2C16324g	CAG86479	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16346g	DEHA2C16346g	CAG86480	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16368g	DEHA2C16368g	CAG86481	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2C16456g	DEHA2C16456g	CAG86485	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16478g	DEHA2C16478g	CAG86486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16500g	DEHA2C16500g	CAG86487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16522r	DEHA2C16522r	DEHA2C16522r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16544g	DEHA2C16544g	CAG86488	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2C16566g	DEHA2C16566g	CAG86489	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16588g	DEHA2C16588g	CAG86490	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16610g	DEHA2C16610g	CAG86491	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16764g	DEHA2C16764g	CAG86499	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C16786g	DEHA2C16786g	CAG86500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16808g	DEHA2C16808g	CAR65591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16830g	DEHA2C16830g	CAG86502	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16852g	DEHA2C16852g	CAG86503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C16984g	DEHA2C16984g	CAG86509	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17006g	DEHA2C17006g	CAG86510	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17028g	DEHA2C17028g	CAR65592	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2C17050g	DEHA2C17050g	CAG86512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17072g	DEHA2C17072g	CAR65593	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17094r	DEHA2C17094r	DEHA2C17094r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2C17424g	DEHA2C17424g	CAG86531	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17446g	DEHA2C17446g	CAG86532	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17468g	DEHA2C17468g	CAG86533	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2C17490g	DEHA2C17490g	CAG86534	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2C17908g	DEHA2C17908g	CAR65600	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2C17930g	DEHA2C17930g	CAR65601	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2D00110g	DEHA2D00110g	CAG86557	protein_coding	0	0	0	63	0	2	0	0	0	0	0	0	0	0	0	0	0	61
DEHA2D00132g	DEHA2D00132g	CAR65602	protein_coding	0	35	39	10	0	9	0	0	0	0	39	0	0	0	0	0	35	1
DEHA2D00154g	DEHA2D00154g	CAG86559	protein_coding	0	0	0	89	0	15	0	0	0	0	0	0	0	0	0	0	0	74
DEHA2D00176g	DEHA2D00176g	CAG86560	protein_coding	0	0	0	92	0	74	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2D00198g	DEHA2D00198g	CAG86561	protein_coding	0	0	0	83	0	60	0	0	0	0	0	0	0	0	0	0	0	23
DEHA2D00220g	DEHA2D00220g	CAR65603	protein_coding	0	0	0	64	0	38	0	0	0	0	0	0	0	0	0	0	0	26
DEHA2D00242g	DEHA2D00242g	CAG86562	protein_coding	0	0	0	56	0	28	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2D00264g	DEHA2D00264g	CAG86577	protein_coding	0	0	0	39	0	24	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2D00286g	DEHA2D00286g	CAG86578	protein_coding	0	0	1	52	0	35	0	0	0	0	1	0	0	0	0	0	0	17
DEHA2D00308g	DEHA2D00308g	CAG86579	protein_coding	1	3	2	66	0	13	0	0	0	0	2	0	0	0	1	0	3	53
DEHA2D00330g	DEHA2D00330g	CAG86580	protein_coding	0	3	2	66	0	46	0	0	0	0	2	0	0	0	0	0	3	20
DEHA2D00352g	DEHA2D00352g	CAG86581	protein_coding	1	0	6	77	0	53	0	0	0	0	6	0	0	1	0	0	0	24
DEHA2D00374g	DEHA2D00374g	CAG86582	protein_coding	0	17	4	38	0	0	0	0	0	0	4	0	0	0	0	0	17	38
DEHA2D00396g	DEHA2D00396g	CAG86583	protein_coding	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	36
DEHA2D00418g	DEHA2D00418g	CAG86584	protein_coding	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	30
DEHA2D00440g	DEHA2D00440g	CAR65604	protein_coding	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	26
DEHA2D00462g	DEHA2D00462g	CAG86593	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D00484g	DEHA2D00484g	CAG86594	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D00506g	DEHA2D00506g	CAR65605	protein_coding	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D00528g	DEHA2D00528g	CAG86602	protein_coding	0	0	0	31	0	17	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2D00550g	DEHA2D00550g	CAG86603	protein_coding	0	0	0	35	0	18	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D00572g	DEHA2D00572g	CAR65606	protein_coding	0	0	0	25	0	18	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2D00594g	DEHA2D00594g	CAG86607	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	19
DEHA2D00616g	DEHA2D00616g	CAG86608	protein_coding	0	0	0	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D00638g	DEHA2D00638g	CAG86609	protein_coding	0	2	3	22	1	0	0	0	0	0	3	0	0	0	0	0	2	22
DEHA2D00660g	DEHA2D00660g	CAG86610	protein_coding	0	0	0	36	0	18	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2D00682g	DEHA2D00682g	CAG86611	protein_coding	0	3	3	30	0	19	0	0	0	0	3	0	0	0	0	0	3	11
DEHA2D00704g	DEHA2D00704g	CAG86612	protein_coding	0	6	5	25	0	25	0	0	0	0	5	0	0	0	0	0	6	0
DEHA2D00726g	DEHA2D00726g	CAG86613	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2D01298g	DEHA2D01298g	CAG86653	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D01320g	DEHA2D01320g	CAG86654	protein_coding	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01342g	DEHA2D01342g	CAG86655	protein_coding	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01364g	DEHA2D01364g	CAG86656	protein_coding	1	0	16	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0
DEHA2D01386g	DEHA2D01386g	CAG86660	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2D01408g	DEHA2D01408g	CAG86661	protein_coding	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01936g	DEHA2D01936g	CAG86684	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D01958g	DEHA2D01958g	CAG86685	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2D01980r	DEHA2D01980r	DEHA2D01980r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02002g	DEHA2D02002g	CAG86686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02024g	DEHA2D02024g	CAG86687	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02046g	DEHA2D02046g	CAG86688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D02068g	DEHA2D02068g	CAG86689	protein_coding	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
DEHA2D02090g	DEHA2D02090g	CAG86690	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02112g	DEHA2D02112g	CAG86691	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D02134g	DEHA2D02134g	CAG86692	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D03300g	DEHA2D03300g	CAG86746	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D03322g	DEHA2D03322g	CAG86747	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D03344g	DEHA2D03344g	CAG86748	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2D03366g	DEHA2D03366g	CAG86750	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D03388g	DEHA2D03388g	CAG86751	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D03410g	DEHA2D03410g	CAG86752	protein_coding	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2D03432g	DEHA2D03432g	CAR65612	protein_coding	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2D03454g	DEHA2D03454g	CAR65613	protein_coding	1	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	12
DEHA2D03476g	DEHA2D03476g	CAR65614	protein_coding	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2D03498g	DEHA2D03498g	CAG86756	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2D03520g	DEHA2D03520g	CAG86757	protein_coding	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D03542g	DEHA2D03542g	CAG86758	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2D04312g	DEHA2D04312g	CAG86794	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04334r	DEHA2D04334r	DEHA2D04334r	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D04356g	DEHA2D04356g	CAG86795	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04378g	DEHA2D04378g	CAG86796	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04400g	DEHA2D04400g	CAG86797	protein_coding	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0
DEHA2D04422g	DEHA2D04422g	CAG86798	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D04444g	DEHA2D04444g	CAG86799	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D04466g	DEHA2D04466g	CAG86800	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2D04488g	DEHA2D04488g	CAG86801	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2D04510g	DEHA2D04510g	CAG86802	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04532r	DEHA2D04532r	DEHA2D04532r	protein_coding	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2D04554g	DEHA2D04554g	CAG86803	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04576g	DEHA2D04576g	CAG86804	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2D04598g	DEHA2D04598g	CAG86805	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D04620g	DEHA2D04620g	CAG86806	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2D05808g	DEHA2D05808g	CAG86861	protein_coding	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2D05830g	DEHA2D05830g	CAR65623	protein_coding	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0
