# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2F10868g	DEHA2F10868g	CAG89181	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10890g	DEHA2F10890g	CAR66320	protein_coding	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	5
DEHA2F10912g	DEHA2F10912g	CAG89184	protein_coding	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F10934g	DEHA2F10934g	CAG89185	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F10956g	DEHA2F10956g	CAG89186	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F10978g	DEHA2F10978g	CAG89187	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11000g	DEHA2F11000g	CAG89188	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F11594g	DEHA2F11594g	CAR66324	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F11616g	DEHA2F11616g	CAG89218	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F11638g	DEHA2F11638g	CAG89219	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2F11660g	DEHA2F11660g	CAG89220	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11682g	DEHA2F11682g	CAG89221	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11880g	DEHA2F11880g	CAG89230	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F11902g	DEHA2F11902g	CAG89231	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11924g	DEHA2F11924g	CAG89232	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F11946g	DEHA2F11946g	CAR66325	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F11968g	DEHA2F11968g	CAR66326	protein_coding	0	1	3	1	1	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2F11990g	DEHA2F11990g	CAR66327	protein_coding	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	4
DEHA2F12012g	DEHA2F12012g	CAG89237	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12034g	DEHA2F12034g	CAG89238	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12386g	DEHA2F12386g	CAG89252	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12408g	DEHA2F12408g	CAG89253	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12430g	DEHA2F12430g	CAG89254	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F12452g	DEHA2F12452g	CAG89255	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2F12848g	DEHA2F12848g	CAG89275	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12870g	DEHA2F12870g	CAR66335	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F12892g	DEHA2F12892g	CAG89278	protein_coding	0	2	3	9	0	0	0	0	0	3	0	0	0	0	0	2	9
DEHA2F12914g	DEHA2F12914g	CAG89279	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F12936g	DEHA2F12936g	CAG89280	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F12958g	DEHA2F12958g	CAG89281	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14322g	DEHA2F14322g	CAG89345	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14344g	DEHA2F14344g	CAG89346	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14366g	DEHA2F14366g	CAG89347	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F14388r	DEHA2F14388r	DEHA2F14388r	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F14410g	DEHA2F14410g	CAR66345	protein_coding	0	4	3	2	1	0	0	0	0	3	0	0	0	0	0	4	1
DEHA2F14432g	DEHA2F14432g	CAG89352	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F14454g	DEHA2F14454g	CAG89353	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F14476g	DEHA2F14476g	CAG89354	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F16192g	DEHA2F16192g	CAG89439	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F16214g	DEHA2F16214g	CAR66355	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16236g	DEHA2F16236g	CAG89440	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F16258g	DEHA2F16258g	CAG89441	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F16280g	DEHA2F16280g	CAG89442	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16302g	DEHA2F16302g	CAG89443	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16434g	DEHA2F16434g	CAG89451	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F16456g	DEHA2F16456g	CAG89452	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2F16478g	DEHA2F16478g	CAR66358	protein_coding	0	16	12	0	0	0	0	0	0	12	0	0	0	0	0	16	0
DEHA2F16500g	DEHA2F16500g	CAG89455	protein_coding	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16522g	DEHA2F16522g	CAG89459	protein_coding	0	0	0	27	8	0	0	0	0	0	0	0	0	0	0	0	19
DEHA2F16544g	DEHA2F16544g	CAG89460	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F16566g	DEHA2F16566g	CAG89461	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16588g	DEHA2F16588g	CAG89463	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F16610g	DEHA2F16610g	CAG89464	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F16632g	DEHA2F16632g	CAG89465	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F17006g	DEHA2F17006g	CAG89482	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17028g	DEHA2F17028g	CAG89483	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17050g	DEHA2F17050g	CAG89484	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17072g	DEHA2F17072g	CAG89485	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17094g	DEHA2F17094g	CAR66362	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F17116g	DEHA2F17116g	CAR66363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17138g	DEHA2F17138g	CAR66364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17160g	DEHA2F17160g	CAG89489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17182g	DEHA2F17182g	CAG89490	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17336g	DEHA2F17336g	CAG89497	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17358g	DEHA2F17358g	CAG89498	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17380g	DEHA2F17380g	CAG89499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17402g	DEHA2F17402g	CAG89500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17424g	DEHA2F17424g	CAG89501	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17446g	DEHA2F17446g	CAG89502	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18216g	DEHA2F18216g	CAG89533	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F18238g	DEHA2F18238g	CAG89534	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18260g	DEHA2F18260g	CAG89535	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F18282g	DEHA2F18282g	CAG89536	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F18304g	DEHA2F18304g	CAG89537	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18788g	DEHA2F18788g	CAG89545	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18810g	DEHA2F18810g	CAG89546	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F18832g	DEHA2F18832g	CAG89547	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F18854g	DEHA2F18854g	CAR66368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F18876g	DEHA2F18876g	CAG89551	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18898g	DEHA2F18898g	CAG89552	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F20042g	DEHA2F20042g	CAR66375	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F20064g	DEHA2F20064g	CAG89606	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F20086g	DEHA2F20086g	CAG89607	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F20108g	DEHA2F20108g	CAG89608	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F20130g	DEHA2F20130g	CAG89609	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23386g	DEHA2F23386g	CAG89765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F23408g	DEHA2F23408g	CAG89766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F23430g	DEHA2F23430g	CAG89767	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23452g	DEHA2F23452g	CAR66402	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F23936r	DEHA2F23936r	DEHA2F23936r	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23958g	DEHA2F23958g	CAG89790	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23980g	DEHA2F23980g	CAR66405	protein_coding	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2F24002g	DEHA2F24002g	CAG89792	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F24024g	DEHA2F24024g	CAG89793	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F24046g	DEHA2F24046g	CAG89794	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24068g	DEHA2F24068g	CAG89795	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24442g	DEHA2F24442g	CAG89812	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24464g	DEHA2F24464g	CAG89813	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F24486g	DEHA2F24486g	CAG89816	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24508g	DEHA2F24508g	CAR66410	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24530g	DEHA2F24530g	CAR66411	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25432g	DEHA2F25432g	CAG89861	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F25454g	DEHA2F25454g	CAG89863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26246g	DEHA2F26246g	CAG89902	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26268g	DEHA2F26268g	CAR66418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26290g	DEHA2F26290g	CAG89905	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26312g	DEHA2F26312g	CAG89906	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26334g	DEHA2F26334g	CAG89907	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26356g	DEHA2F26356g	CAR66419	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26378g	DEHA2F26378g	CAR66420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26466g	DEHA2F26466g	CAG89915	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26488g	DEHA2F26488g	CAG89916	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26510g	DEHA2F26510g	CAG89917	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F26532g	DEHA2F26532g	CAG89918	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26554g	DEHA2F26554g	CAG89919	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F26576g	DEHA2F26576g	CAG89920	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26598g	DEHA2F26598g	CAG89921	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26620g	DEHA2F26620g	CAG89922	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26642g	DEHA2F26642g	CAG89923	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F26664g	DEHA2F26664g	CAG89924	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26686g	DEHA2F26686g	CAG89925	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26708g	DEHA2F26708g	CAG89926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26730g	DEHA2F26730g	CAG89927	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F26752g	DEHA2F26752g	CAG89928	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26774g	DEHA2F26774g	CAG89929	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27324g	DEHA2F27324g	CAG89959	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27346g	DEHA2F27346g	CAG89960	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F27368g	DEHA2F27368g	CAG89961	protein_coding	1	4	0	15	0	1	0	0	0	0	0	0	0	0	0	4	15
DEHA2F27390g	DEHA2F27390g	CAG89962	protein_coding	0	0	0	36	8	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2F27412g	DEHA2F27412g	CAG89963	protein_coding	0	0	0	36	28	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F27434g	DEHA2F27434g	CAG89964	protein_coding	0	18	10	10	2	0	0	0	0	10	0	0	0	0	0	18	8
DEHA2F27456g	DEHA2F27456g	CAG89965	protein_coding	0	0	0	37	9	0	0	0	0	0	0	0	0	0	0	0	28
DEHA2G00110g	DEHA2G00110g	CAG89967	protein_coding	0	5	4	40	40	0	0	0	0	4	0	0	0	0	0	5	0
DEHA2G00198g	DEHA2G00198g	CAG89976	protein_coding	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	26
DEHA2G00220g	DEHA2G00220g	CAG89979	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00242g	DEHA2G00242g	CAG89980	protein_coding	1	4	13	8	8	1	0	0	0	13	0	0	0	0	0	4	0
DEHA2G00264g	DEHA2G00264g	CAG89983	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00286g	DEHA2G00286g	CAG89984	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01364g	DEHA2G01364g	CAR65892	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01386g	DEHA2G01386g	CAG90046	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G01408g	DEHA2G01408g	CAG90047	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G01430g	DEHA2G01430g	CAG90049	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01452g	DEHA2G01452g	CAR65893	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G02926g	DEHA2G02926g	CAG90118	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G02948g	DEHA2G02948g	CAG90119	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G02970g	DEHA2G02970g	CAG90120	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G02992g	DEHA2G02992g	CAG90121	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03542g	DEHA2G03542g	CAR65906	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03564g	DEHA2G03564g	CAG90152	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03586g	DEHA2G03586g	CAG90153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03608g	DEHA2G03608g	CAG90154	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03630g	DEHA2G03630g	CAG90155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03652g	DEHA2G03652g	CAG90156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G04664g	DEHA2G04664g	CAG90205	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G04686g	DEHA2G04686g	CAG90206	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04708g	DEHA2G04708g	CAR65913	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2G04730g	DEHA2G04730g	CAG90208	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04752g	DEHA2G04752g	CAR65914	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G04774g	DEHA2G04774g	CAR65915	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G05126g	DEHA2G05126g	CAG90226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05148g	DEHA2G05148g	CAG90227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05170g	DEHA2G05170g	CAG90228	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G05192g	DEHA2G05192g	CAG90229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05214g	DEHA2G05214g	CAG90230	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G05236g	DEHA2G05236g	CAG90231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05258g	DEHA2G05258g	CAG90232	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05280g	DEHA2G05280g	CAG90233	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06820g	DEHA2G06820g	CAR65924	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G06842g	DEHA2G06842g	CAG90306	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2G06864g	DEHA2G06864g	CAG90307	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G06886g	DEHA2G06886g	CAG90308	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06908g	DEHA2G06908g	CAG90309	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G06930g	DEHA2G06930g	CAG90310	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G09592g	DEHA2G09592g	CAG90431	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09614g	DEHA2G09614g	CAG90432	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09636g	DEHA2G09636g	CAG90433	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09856g	DEHA2G09856g	CAG90445	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09878g	DEHA2G09878g	CAG90446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09900g	DEHA2G09900g	CAG90447	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G09922g	DEHA2G09922g	CAG90448	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09944g	DEHA2G09944g	CAG90449	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09966g	DEHA2G09966g	CAG90450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10164g	DEHA2G10164g	CAG90460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10186g	DEHA2G10186g	CAR65940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10208g	DEHA2G10208g	CAG90462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10230g	DEHA2G10230g	CAG90463	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10252g	DEHA2G10252g	CAR65941	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10626g	DEHA2G10626g	CAG90484	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G10648g	DEHA2G10648g	CAG90485	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G10670g	DEHA2G10670g	CAR65945	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G10692g	DEHA2G10692g	CAR65946	protein_coding	0	3	1	1	1	0	0	0	0	1	0	0	0	0	0	3	0
DEHA2G10714g	DEHA2G10714g	CAG90489	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G10736g	DEHA2G10736g	CAG90490	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10758g	DEHA2G10758g	CAG90491	protein_coding	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	4
DEHA2G10780g	DEHA2G10780g	CAG90492	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10802g	DEHA2G10802g	CAG90493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10824g	DEHA2G10824g	CAG90494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10846g	DEHA2G10846g	CAG90495	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11297g	DEHA2G11297g	CAR65950	protein_coding	0	0	1	6	6	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G11539g	DEHA2G11539g	CAR65951	protein_coding	0	0	1	6	6	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G11572g	DEHA2G11572g	CAR65952	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11594g	DEHA2G11594g	CAR65953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12430g	DEHA2G12430g	CAG90560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12452g	DEHA2G12452g	CAG90561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12474g	DEHA2G12474g	CAR65959	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G12496g	DEHA2G12496g	CAG90563	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12826g	DEHA2G12826g	CAG90579	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G12848g	DEHA2G12848g	CAG90581	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
