# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2B02112g	DEHA2B02112g	CAG85045	protein_coding	0	33	12	325	0	0	199	0	0	0	0	0	12	0	0	0	0	0	0	0	0	33	126
DEHA2B02134g	DEHA2B02134g	CAR65432	protein_coding	1	55	31	262	0	0	121	0	1	0	0	0	30	0	0	0	0	0	1	0	0	55	141
DEHA2B02156g	DEHA2B02156g	CAG85047	protein_coding	0	24	10	313	0	0	118	0	0	0	0	0	10	0	0	0	0	0	0	0	0	24	195
DEHA2B02178g	DEHA2B02178g	CAG85048	protein_coding	0	13	7	310	0	0	110	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13	200
DEHA2B02200g	DEHA2B02200g	CAG85049	protein_coding	0	11	5	328	1	0	203	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	125
DEHA2B02222g	DEHA2B02222g	CAG85050	protein_coding	0	29	41	256	0	1	140	0	0	0	0	0	40	0	0	0	0	0	0	0	0	29	116
DEHA2B02244g	DEHA2B02244g	CAR65433	protein_coding	1	56	69	132	0	1	15	1	0	0	0	0	68	0	0	0	0	0	0	0	0	56	117
DEHA2B02266g	DEHA2B02266g	CAG85053	protein_coding	0	0	0	218	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155
DEHA2B02288g	DEHA2B02288g	CAG85054	protein_coding	0	0	0	232	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122
DEHA2B02310g	DEHA2B02310g	CAG85055	protein_coding	0	0	0	209	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
DEHA2B02332g	DEHA2B02332g	CAR65434	protein_coding	13	13	30	182	1	0	0	11	0	0	0	3	32	0	0	0	1	0	2	0	0	15	179
DEHA2B02354g	DEHA2B02354g	CAG85058	protein_coding	1	2	7	251	0	0	93	1	0	0	0	0	7	0	0	0	0	0	0	0	0	2	158
DEHA2B02376g	DEHA2B02376g	CAG85059	protein_coding	0	29	17	292	0	0	154	0	0	1	0	0	16	0	0	0	0	0	0	0	0	29	138
DEHA2B02398g	DEHA2B02398g	CAG85060	protein_coding	1	2	2	308	0	0	129	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	179
DEHA2B02420g	DEHA2B02420g	CAG85061	protein_coding	0	17	3	312	0	0	149	0	0	0	0	0	3	0	0	0	0	0	0	0	0	17	163
DEHA2B02442g	DEHA2B02442g	CAG85062	protein_coding	0	59	36	287	0	0	139	0	0	0	0	0	36	0	0	0	0	0	0	0	0	59	148
DEHA2B02464g	DEHA2B02464g	CAG85063	protein_coding	1	30	25	268	0	0	125	0	0	0	0	0	25	0	0	0	0	0	1	0	0	30	143
DEHA2B02486g	DEHA2B02486g	CAG85064	protein_coding	0	28	11	292	0	0	139	0	0	0	0	0	11	0	0	0	0	0	0	0	0	28	153
DEHA2B02508g	DEHA2B02508g	CAG85065	protein_coding	0	36	21	269	1	0	114	0	0	0	0	0	20	0	0	0	1	0	0	0	1	35	155
DEHA2B02530g	DEHA2B02530g	CAG85066	protein_coding	0	67	22	242	0	0	153	0	0	2	0	0	21	0	0	0	0	0	0	0	0	67	89
DEHA2B02552g	DEHA2B02552g	CAG85067	protein_coding	0	5	2	222	0	0	129	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	93
DEHA2B02574g	DEHA2B02574g	CAG85068	protein_coding	0	45	3	248	0	0	113	0	0	0	0	0	3	0	0	0	0	0	0	0	0	45	135
DEHA2B02596g	DEHA2B02596g	CAG85069	protein_coding	0	15	1	231	0	0	90	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	141
DEHA2B02618g	DEHA2B02618g	CAG85070	protein_coding	0	53	10	227	0	0	109	0	0	0	0	0	10	0	0	0	0	0	0	0	0	53	118
DEHA2B02640g	DEHA2B02640g	CAG85071	protein_coding	0	24	6	265	0	0	126	0	0	0	0	0	6	0	0	0	1	0	0	0	1	23	139
DEHA2B02684g	DEHA2B02684g	CAG85072	protein_coding	0	16	2	261	0	0	126	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	135
DEHA2B02706g	DEHA2B02706g	CAG85073	protein_coding	1	9	4	260	0	0	118	0	0	0	0	0	4	0	0	0	0	1	0	0	0	9	142
DEHA2B02728g	DEHA2B02728g	CAG85074	protein_coding	0	3	0	282	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	123
DEHA2B02750g	DEHA2B02750g	CAG85075	protein_coding	2	40	31	273	0	0	106	2	0	1	0	0	30	0	0	0	0	0	0	0	0	40	167
DEHA2B02772g	DEHA2B02772g	CAR65435	protein_coding	0	40	30	291	0	0	134	0	0	0	0	0	30	0	0	0	0	0	0	0	0	40	157
DEHA2B02794g	DEHA2B02794g	CAR65436	protein_coding	0	2	6	330	0	0	174	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	156
DEHA2B02816g	DEHA2B02816g	CAR65437	protein_coding	0	10	16	308	0	0	149	0	0	0	0	0	16	0	0	0	0	0	0	0	0	10	159
DEHA2B02838g	DEHA2B02838g	CAG85079	protein_coding	1	102	105	319	1	0	166	1	1	0	0	0	103	0	0	0	1	0	0	0	0	102	153
DEHA2B02860g	DEHA2B02860g	CAG85080	protein_coding	0	1	4	306	0	0	148	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	158
DEHA2B02882g	DEHA2B02882g	CAG85081	protein_coding	0	28	20	308	0	0	135	0	0	0	0	0	20	0	0	0	0	0	0	0	0	28	173
DEHA2B02904g	DEHA2B02904g	CAG85082	protein_coding	0	1	0	344	0	0	153	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	176
DEHA2B02926g	DEHA2B02926g	CAG85083	protein_coding	0	21	14	287	0	0	140	0	0	0	0	0	14	0	0	0	0	0	0	0	0	21	147
DEHA2B02948g	DEHA2B02948g	CAR65438	protein_coding	0	46	21	294	0	1	157	0	0	0	0	0	20	0	0	0	0	0	0	0	0	46	137
DEHA2B02970g	DEHA2B02970g	CAG85085	protein_coding	0	17	8	294	0	0	140	0	0	0	0	0	8	0	0	0	0	0	0	0	0	17	154
DEHA2B02992g	DEHA2B02992g	CAG85086	protein_coding	0	33	30	278	0	0	132	0	0	0	0	0	30	0	0	0	0	0	0	0	0	33	146
DEHA2B03014g	DEHA2B03014g	CAG85087	protein_coding	0	28	7	279	0	0	124	0	0	0	0	0	7	0	0	0	0	0	0	0	0	28	155
DEHA2B03036g	DEHA2B03036g	CAG85088	protein_coding	0	26	13	300	0	0	147	0	0	0	0	0	13	0	0	0	0	0	0	0	0	26	153
DEHA2B03058g	DEHA2B03058g	CAG85089	protein_coding	0	15	5	276	0	0	134	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	142
DEHA2B03080r	DEHA2B03080r	DEHA2B03080r	protein_coding	0	0	0	284	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150
DEHA2B03102g	DEHA2B03102g	CAG85090	protein_coding	0	25	14	304	0	0	154	0	0	0	0	0	14	0	0	0	0	0	0	0	0	25	150
DEHA2B03124g	DEHA2B03124g	CAG85091	protein_coding	0	11	1	283	0	0	148	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	135
DEHA2B03146g	DEHA2B03146g	CAG85092	protein_coding	0	7	12	286	0	0	139	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	147
DEHA2B03168g	DEHA2B03168g	CAG85093	protein_coding	0	45	22	283	0	0	141	0	0	0	0	0	22	0	0	0	0	0	0	0	0	45	142
DEHA2B03190g	DEHA2B03190g	CAG85094	protein_coding	0	11	4	283	0	0	127	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	156
DEHA2B03212g	DEHA2B03212g	CAG85095	protein_coding	0	12	19	270	0	0	148	0	0	0	0	0	19	0	0	0	0	0	0	0	0	12	122
DEHA2B03234g	DEHA2B03234g	CAG85096	protein_coding	0	33	12	250	0	0	111	0	0	0	0	0	12	0	0	0	0	0	0	0	0	33	139
DEHA2B03256g	DEHA2B03256g	CAG85097	protein_coding	0	6	5	256	0	0	142	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	114
DEHA2B03278g	DEHA2B03278g	CAG85098	protein_coding	0	44	9	243	0	0	120	0	0	0	0	0	9	0	0	0	0	0	0	0	0	44	123
DEHA2B03300g	DEHA2B03300g	CAG85099	protein_coding	0	12	4	245	0	0	119	0	0	0	0	2	4	0	0	0	0	0	0	0	0	12	124
DEHA2B03322g	DEHA2B03322g	CAG85100	protein_coding	1	35	12	249	0	0	136	1	1	0	0	0	11	0	0	0	0	1	0	0	0	36	113
DEHA2B03344g	DEHA2B03344g	CAG85101	protein_coding	0	18	16	229	0	0	114	0	1	0	0	0	16	0	0	0	0	0	0	0	0	18	115
DEHA2B03366g	DEHA2B03366g	CAG85102	protein_coding	0	26	7	263	0	0	143	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	120
DEHA2B03388g	DEHA2B03388g	CAG85103	protein_coding	0	32	16	254	0	0	138	0	0	0	0	0	16	0	0	0	0	0	0	0	0	32	116
DEHA2B03410g	DEHA2B03410g	CAG85104	protein_coding	0	23	1	316	0	0	131	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	185
DEHA2B03432g	DEHA2B03432g	CAR65439	protein_coding	0	22	13	306	0	0	189	0	0	0	0	0	13	0	0	0	0	0	0	0	0	22	117
DEHA2B03454g	DEHA2B03454g	CAG85107	protein_coding	0	26	7	327	0	0	188	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	139
DEHA2B03476g	DEHA2B03476g	CAR65440	protein_coding	0	5	7	334	0	0	148	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	186
DEHA2B03498g	DEHA2B03498g	CAG85109	protein_coding	2	3	10	318	0	0	179	2	0	0	0	0	10	0	0	0	0	0	0	0	0	3	139
DEHA2B03520g	DEHA2B03520g	CAR65441	protein_coding	0	13	12	329	0	0	153	0	0	0	0	0	12	0	0	0	0	0	0	0	0	13	176
DEHA2B03542g	DEHA2B03542g	CAG85111	protein_coding	0	17	9	360	0	0	166	0	0	0	0	0	9	0	0	0	0	0	0	0	0	17	194
DEHA2B03564g	DEHA2B03564g	CAG85112	protein_coding	0	41	38	356	0	0	170	0	0	0	0	0	38	0	0	0	0	0	0	0	0	41	186
DEHA2B03586g	DEHA2B03586g	CAR65442	protein_coding	0	35	17	317	0	0	155	0	0	0	0	0	17	0	0	0	0	0	0	0	0	35	162
DEHA2B03608g	DEHA2B03608g	CAG85114	protein_coding	3	1	3	299	0	0	162	3	0	0	0	0	3	0	0	0	1	0	0	0	0	1	137
DEHA2B03630g	DEHA2B03630g	CAR65443	protein_coding	0	20	8	282	0	0	106	0	0	0	0	0	8	0	0	0	0	0	0	0	0	20	176
DEHA2B03652g	DEHA2B03652g	CAR65444	protein_coding	0	10	6	267	0	0	167	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	100
DEHA2B03674g	DEHA2B03674g	CAR65445	protein_coding	0	8	6	269	0	0	100	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	169
DEHA2B03696g	DEHA2B03696g	CAG85116	protein_coding	0	10	0	266	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	98
DEHA2B03718g	DEHA2B03718g	CAG85117	protein_coding	0	49	7	266	0	0	144	0	0	0	0	0	7	0	0	0	0	0	0	0	0	49	122
DEHA2B03740g	DEHA2B03740g	CAG85118	protein_coding	0	30	5	239	0	0	144	0	0	0	0	0	5	0	0	0	0	0	0	0	0	30	95
DEHA2B03762g	DEHA2B03762g	CAG85119	protein_coding	0	11	7	254	0	0	104	0	0	0	0	0	7	0	0	0	0	0	0	0	0	11	150
DEHA2B03784g	DEHA2B03784g	CAG85120	protein_coding	0	33	7	243	0	0	110	0	0	0	0	0	7	0	0	0	1	0	0	0	1	32	133
DEHA2B03806g	DEHA2B03806g	CAG85121	protein_coding	1	26	30	282	0	0	143	1	0	1	0	0	30	0	0	0	0	0	0	0	0	27	139
DEHA2B03828g	DEHA2B03828g	CAG85122	protein_coding	0	20	0	284	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	151
DEHA2B03850g	DEHA2B03850g	CAG85123	protein_coding	0	7	13	275	0	0	143	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	132
DEHA2B03872g	DEHA2B03872g	CAG85124	protein_coding	0	44	1	285	0	0	163	0	0	0	0	0	1	0	0	0	1	0	0	0	1	43	122
DEHA2B03894g	DEHA2B03894g	CAG85125	protein_coding	1	46	18	282	0	0	145	0	0	0	0	0	18	0	0	0	1	0	0	1	0	46	137
DEHA2B03916g	DEHA2B03916g	CAG85126	protein_coding	1	3	1	292	0	0	145	0	0	0	0	6	1	0	0	0	0	0	1	0	0	3	141
DEHA2B03938g	DEHA2B03938g	CAG85127	protein_coding	0	44	41	279	0	0	149	0	0	0	0	0	41	0	0	0	0	0	0	0	0	44	130
DEHA2B03960g	DEHA2B03960g	CAG85128	protein_coding	0	31	10	233	0	0	81	0	0	0	0	0	10	0	0	0	0	0	0	0	0	31	152
DEHA2B03982g	DEHA2B03982g	CAG85129	protein_coding	1	24	17	174	0	0	29	1	0	0	0	0	17	0	0	0	0	0	0	0	0	24	145
DEHA2B04004g	DEHA2B04004g	CAR65446	protein_coding	0	23	4	142	0	0	140	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	2
DEHA2B04048g	DEHA2B04048g	CAR65447	protein_coding	0	53	49	158	0	1	153	0	0	0	0	0	48	0	0	0	0	0	0	0	0	53	5
DEHA2B04070g	DEHA2B04070g	CAG85132	protein_coding	0	47	28	275	0	0	155	0	0	0	0	0	28	0	0	0	0	0	0	0	0	47	120
DEHA2B04092g	DEHA2B04092g	CAG85133	protein_coding	0	18	20	294	0	0	154	0	0	0	0	0	20	0	0	0	1	0	0	0	1	17	140
DEHA2B04114g	DEHA2B04114g	CAG85134	protein_coding	0	10	8	299	0	0	134	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	165
DEHA2B04136g	DEHA2B04136g	CAG85135	protein_coding	0	45	21	269	0	0	153	0	0	0	0	0	21	0	0	0	0	0	0	0	0	45	116
DEHA2B04158g	DEHA2B04158g	CAG85136	protein_coding	0	12	12	250	0	0	102	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12	148
DEHA2B04180g	DEHA2B04180g	CAG85137	protein_coding	0	13	4	287	0	0	157	0	0	0	0	1	4	0	0	0	0	0	0	0	0	13	129
DEHA2B04202g	DEHA2B04202g	CAG85138	protein_coding	0	25	16	280	0	0	141	0	0	1	0	0	16	0	0	0	0	0	0	0	0	25	139
DEHA2B04224g	DEHA2B04224g	CAR65448	protein_coding	0	29	30	290	0	0	124	0	0	0	0	0	30	0	0	0	0	0	0	0	0	29	166
DEHA2B04246g	DEHA2B04246g	CAG85140	protein_coding	0	29	29	328	0	0	207	0	0	0	0	3	29	0	0	0	2	0	0	0	0	27	120
DEHA2B04268g	DEHA2B04268g	CAG85141	protein_coding	1	4	10	352	0	0	140	0	0	0	0	0	10	0	0	0	1	0	0	1	0	4	212
DEHA2B04290g	DEHA2B04290g	CAG85142	protein_coding	2	1	4	366	0	0	146	2	0	0	0	0	6	0	0	0	0	0	1	0	0	1	220
DEHA2B04312g	DEHA2B04312g	CAR65449	protein_coding	1	54	93	335	1	1	171	1	2	0	0	0	91	0	0	0	0	0	0	0	0	54	164
DEHA2B04334g	DEHA2B04334g	CAG85144	protein_coding	0	8	4	380	0	0	161	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	219
DEHA2B04356g	DEHA2B04356g	CAG85145	protein_coding	0	8	6	341	0	0	133	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	208
DEHA2B04378g	DEHA2B04378g	CAG85146	protein_coding	0	4	0	329	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	160
DEHA2B04400g	DEHA2B04400g	CAG85147	protein_coding	0	8	3	332	0	0	159	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	173
DEHA2B04422g	DEHA2B04422g	CAG85148	protein_coding	0	5	0	320	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	136
DEHA2B04444g	DEHA2B04444g	CAG85149	protein_coding	0	3	0	320	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	181
DEHA2B04466g	DEHA2B04466g	CAG85150	protein_coding	0	26	28	289	1	0	153	0	0	0	0	0	27	0	0	0	0	0	0	0	0	26	136
DEHA2B04488g	DEHA2B04488g	CAG85151	protein_coding	0	12	4	301	0	0	167	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	134
DEHA2B04510g	DEHA2B04510g	CAG85152	protein_coding	3	2	4	290	0	0	124	3	0	0	0	0	5	0	0	0	0	0	0	0	0	2	166
DEHA2B04532g	DEHA2B04532g	CAG85153	protein_coding	0	42	27	265	0	0	101	0	0	0	0	0	27	0	0	0	0	0	0	0	0	42	164
DEHA2B04554g	DEHA2B04554g	CAG85154	protein_coding	0	31	3	309	0	0	131	0	0	0	0	0	3	0	0	0	0	0	0	0	0	31	178
DEHA2B04576g	DEHA2B04576g	CAG85155	protein_coding	0	11	4	255	0	0	133	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	122
DEHA2B04598g	DEHA2B04598g	CAG85156	protein_coding	0	24	10	276	0	0	116	0	0	0	0	0	10	0	0	0	0	0	0	0	0	24	160
DEHA2B04620g	DEHA2B04620g	CAG85157	protein_coding	2	63	41	263	0	0	102	2	1	0	0	2	42	0	0	0	2	0	0	0	1	62	159
DEHA2B04642g	DEHA2B04642g	CAG85158	protein_coding	2	27	14	283	0	0	151	2	0	0	0	0	14	0	0	0	0	0	0	0	0	27	132
DEHA2B04664g	DEHA2B04664g	CAG85159	protein_coding	0	6	1	295	0	0	165	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	130
DEHA2B04686g	DEHA2B04686g	CAG85161	protein_coding	0	0	0	300	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174
DEHA2B04708g	DEHA2B04708g	CAG85162	protein_coding	0	27	3	296	0	0	136	0	0	0	0	0	3	0	0	0	0	0	0	0	0	27	160
DEHA2B04730g	DEHA2B04730g	CAG85163	protein_coding	0	2	1	274	0	0	132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	142
DEHA2B04752g	DEHA2B04752g	CAG85164	protein_coding	0	44	33	272	0	0	128	0	0	0	0	0	33	0	0	0	0	0	0	0	0	44	144
DEHA2B04774g	DEHA2B04774g	CAR65450	protein_coding	0	19	6	278	0	0	144	0	0	0	0	0	6	0	0	0	0	0	0	0	0	19	134
DEHA2B04796g	DEHA2B04796g	CAG85166	protein_coding	1	36	22	288	0	0	155	1	0	0	0	0	22	0	0	0	0	1	0	0	0	36	133
DEHA2B04818g	DEHA2B04818g	CAG85167	protein_coding	0	3	3	285	0	1	144	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	141
DEHA2B04840r	DEHA2B04840r	DEHA2B04840r	protein_coding	0	1	2	280	0	0	137	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	143
DEHA2B04862g	DEHA2B04862g	CAG85168	protein_coding	0	5	2	288	0	0	140	0	0	0	0	2	2	0	0	0	0	0	0	0	0	5	146
DEHA2B04884g	DEHA2B04884g	CAG85169	protein_coding	1	28	26	294	0	0	152	0	0	0	0	0	26	0	0	0	1	0	0	1	0	28	142
DEHA2B04906g	DEHA2B04906g	CAG85170	protein_coding	0	2	3	309	0	0	146	0	0	0	0	13	3	0	0	0	0	0	0	0	0	2	150
DEHA2B04928g	DEHA2B04928g	CAG85171	protein_coding	0	3	2	309	0	0	152	0	0	0	0	14	2	0	0	0	1	0	0	0	0	2	144
DEHA2B04950g	DEHA2B04950g	CAG85172	protein_coding	0	48	15	276	0	0	136	0	0	0	0	0	15	0	0	0	0	0	0	0	0	48	140
DEHA2B04972g	DEHA2B04972g	CAG85173	protein_coding	0	4	0	282	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	142
DEHA2B04994g	DEHA2B04994g	CAG85174	protein_coding	0	36	29	269	1	1	130	0	0	0	0	0	27	0	0	0	0	0	0	0	0	36	139
DEHA2B05016g	DEHA2B05016g	CAG85175	protein_coding	0	55	11	277	0	0	140	0	0	0	0	0	11	0	0	0	1	0	0	0	1	54	137
DEHA2B05038g	DEHA2B05038g	CAG85176	protein_coding	0	33	30	287	0	0	154	0	0	0	0	0	30	0	0	0	0	0	0	0	0	33	133
DEHA2B05060g	DEHA2B05060g	CAG85177	protein_coding	0	28	8	304	0	0	162	0	0	0	0	0	8	0	0	0	0	0	0	0	0	28	142
DEHA2B05082g	DEHA2B05082g	CAG85178	protein_coding	0	21	14	290	0	0	136	0	0	0	0	0	14	0	0	0	0	0	0	0	0	21	154
DEHA2B05104g	DEHA2B05104g	CAG85179	protein_coding	1	32	11	263	0	0	139	1	0	0	0	0	11	0	0	0	0	0	0	0	0	33	124
DEHA2B05126g	DEHA2B05126g	CAG85180	protein_coding	0	7	4	276	0	0	119	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	157
DEHA2B05148g	DEHA2B05148g	CAR65451	protein_coding	0	15	15	272	0	0	116	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15	156
DEHA2B05170g	DEHA2B05170g	CAR65452	protein_coding	0	25	18	286	0	0	163	0	0	0	0	0	18	0	0	0	0	0	0	0	0	25	123
DEHA2B05192g	DEHA2B05192g	CAG85183	protein_coding	0	61	18	225	1	0	102	0	1	0	0	0	16	0	0	0	0	0	0	0	0	61	123
DEHA2B05214g	DEHA2B05214g	CAG85184	protein_coding	1	27	13	231	0	0	115	1	0	0	0	0	13	0	0	0	0	1	0	0	0	27	116
DEHA2B05236g	DEHA2B05236g	CAG85185	protein_coding	0	15	3	238	0	0	115	0	0	0	0	3	3	0	0	0	0	0	0	0	0	15	120
DEHA2B05258g	DEHA2B05258g	CAG85186	protein_coding	0	9	1	240	0	0	113	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	127
DEHA2B05280g	DEHA2B05280g	CAG85187	protein_coding	0	11	3	225	0	0	100	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	125
DEHA2B05302g	DEHA2B05302g	CAG85188	protein_coding	0	25	9	247	0	1	134	0	0	0	0	0	8	0	0	0	0	0	0	0	0	25	113
DEHA2B05324r	DEHA2B05324r	DEHA2B05324r	protein_coding	0	0	0	244	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
DEHA2B05346r	DEHA2B05346r	DEHA2B05346r	protein_coding	0	0	0	244	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
DEHA2B05368g	DEHA2B05368g	CAG85189	protein_coding	0	23	12	256	0	0	140	0	0	0	0	0	12	0	0	0	0	0	0	0	0	23	116
DEHA2B05390g	DEHA2B05390g	CAG85190	protein_coding	0	30	6	270	0	0	123	0	0	0	0	0	6	0	0	0	0	0	0	0	0	30	147
DEHA2B05412g	DEHA2B05412g	CAG85191	protein_coding	0	0	0	298	0	0	161	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	131
DEHA2B05434g	DEHA2B05434g	CAG85192	protein_coding	0	4	5	278	0	0	145	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	133
DEHA2B05456r	DEHA2B05456r	DEHA2B05456r	protein_coding	0	0	0	283	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137
DEHA2B05478g	DEHA2B05478g	CAG85193	protein_coding	0	38	18	270	0	0	129	0	0	0	0	0	18	0	0	0	0	0	0	0	0	38	141
DEHA2B05500g	DEHA2B05500g	CAG85194	protein_coding	0	42	24	266	0	0	116	0	0	0	0	0	24	0	0	0	0	0	0	0	0	42	150
DEHA2B05522g	DEHA2B05522g	CAG85195	protein_coding	0	18	8	263	0	0	128	0	0	0	0	1	8	0	0	0	0	0	0	0	0	18	134
DEHA2B05544g	DEHA2B05544g	CAG85196	protein_coding	0	12	4	270	0	0	131	0	0	0	0	3	4	0	0	0	1	0	0	0	0	11	137
DEHA2B05566g	DEHA2B05566g	CAG85197	protein_coding	0	22	3	273	0	0	149	0	0	0	0	0	3	0	0	0	0	0	0	0	0	22	124
DEHA2B05588g	DEHA2B05588g	CAG85198	protein_coding	0	15	6	276	0	0	118	0	0	1	0	0	5	0	0	0	0	0	0	0	0	15	158
DEHA2B05610g	DEHA2B05610g	CAG85199	protein_coding	0	53	36	286	0	1	121	0	0	0	0	0	35	0	0	0	0	0	0	0	0	53	165
DEHA2B05632g	DEHA2B05632g	CAG85200	protein_coding	0	14	6	302	0	0	157	0	0	0	0	0	6	0	0	0	1	0	0	0	1	13	145
DEHA2B05654g	DEHA2B05654g	CAG85201	protein_coding	0	1	4	317	0	0	165	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	152
DEHA2B05676g	DEHA2B05676g	CAG85202	protein_coding	0	22	28	303	0	0	160	0	0	0	0	0	28	0	0	0	0	0	0	0	0	22	143
DEHA2B05698g	DEHA2B05698g	CAG85203	protein_coding	0	22	6	294	0	0	155	0	1	0	0	0	5	0	0	0	0	0	0	0	0	22	139
DEHA2B05720g	DEHA2B05720g	CAG85204	protein_coding	1	19	15	270	0	0	109	1	0	0	0	0	16	0	0	0	0	0	0	0	0	19	161
DEHA2B05742g	DEHA2B05742g	CAG85205	protein_coding	0	10	2	255	0	0	143	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	112
DEHA2B05764g	DEHA2B05764g	CAG85206	protein_coding	0	103	15	278	0	0	140	0	0	0	0	0	15	0	0	0	0	0	0	0	0	103	138
DEHA2B05786g	DEHA2B05786g	CAG85207	protein_coding	0	24	6	213	0	0	127	0	0	0	0	0	6	0	0	0	0	0	0	0	0	24	86
DEHA2B05808g	DEHA2B05808g	CAG85208	protein_coding	1	13	19	227	0	1	95	1	0	1	0	0	18	0	0	0	0	0	0	0	0	13	132
DEHA2B05830g	DEHA2B05830g	CAG85209	protein_coding	0	18	12	245	0	0	129	0	1	0	0	6	11	0	0	0	1	0	0	0	0	18	111
DEHA2B05852g	DEHA2B05852g	CAR65453	protein_coding	1	6	7	261	0	0	133	1	0	0	0	0	7	0	0	0	0	0	0	0	0	6	128
DEHA2B05874g	DEHA2B05874g	CAG85211	protein_coding	0	49	9	296	0	0	154	0	0	0	0	0	9	0	0	0	0	0	0	0	0	49	142
DEHA2B05896g	DEHA2B05896g	CAG85212	protein_coding	0	50	3	290	0	0	156	0	0	0	0	0	3	0	0	0	0	0	0	0	0	50	134
DEHA2B05918g	DEHA2B05918g	CAG85213	protein_coding	0	8	1	319	0	1	164	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	149
DEHA2B05940g	DEHA2B05940g	CAG85214	protein_coding	0	10	11	309	0	0	151	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	158
DEHA2B05962g	DEHA2B05962g	CAG85215	protein_coding	0	16	16	323	0	0	148	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16	175
